,name,contents
2790,가지깽이-고장,=접시꽃=촉교화. 촉교화(蜀葵花). 접시꽃
4818,가치,#NAME?
1598,가치다,가두다. 수금하다 (囚禁)
2655,가풀,아교
1597,가프(갚으)다(으변),갚다
4100,각,⇒가달
1591,각-트다(으변),각뜨다
4244,각단,띠의 짧은 것(短茅)
2972,각매기,고갱이. 빈이삭
2971,각물,#NAME?
2653,각서,여러 가지. 각종
6107,각세,⇒갓
1139,각시알물,"새색시같이 생긴 바위 근처에 있어 붙여진 이름
"
6114,각씨,안해
2970,각재기,⇒각물
4462,각제기,전갱이
2969,각지,⇒각물
5639,각지,등잔
3778,간-세,간새. 간살
2651,간간-무종,간 곳을 모르게 됨
6113,간나희,간사한 계집
1255,간남,광나무
216,간대로,함부로
5638,간데기,풍로. 일본어에서 온것
388,간딴호다,간단하다.
1590,간상-부리다,야죽거리다
2650,간세,게으름
6112,간세-다리,#NAME?
6111,간세-둥이,⇒간세다리
4099,간세-터럭,솜털
387,간세호다,게으르다.
2649,간수,⇒가냥
4326,간잘귀,개똥참외
2789,간절미,#NAME?
5637,간지,옷걸이(衣架)
3601,간지메,통조림(왜말 ganjeu-me에서 온것)
3777,간지멧-막,통조림 공장
4817,간치,⇒가치
4550,갈-게스리,지네 모양이 갯지렁이
4325,갈-남,떡갈나무
4243,갈-대,대의 한가지
3448,갈-등지게,감물을 들인 적삼의 한가지
3446,갈-옷,#NAME?
3429,갈-적삼,감물을 들인 적삼
5790,갈-좀뱅이,감물을 들인 잠방이
5791,갈-중이,감물을 들인 고의
4769,갈뛰-다리,뒷다리가 삐어진 병신소 또는 병신말
4667,갈뛰다리,뒷다리가 탈구(脫臼)된 말
4659,갈뛰다리,뒷다리가 탈구(脫臼)된 소
1589,갈라-지다1,헤어지다. 나뉘어지다
1588,갈라-지다2,#NAME?
5243,갈래-죽,가랫줄
5150,갈래죽,⇒가래죽
1587,갈르다(르변),가르다
4098,갈리,갈비
3447,갈매-물,보랏빛 물감
2648,갈매장,(藏) 감출장
6110,갈부,#NAME?
6109,갈붓-년,⇒갈부
4461,갈치,칼치
4549,갈치-꼴랭이,#NAME?
4460,갈치-꽁댕이,⇒갈치꼴랭이
5636,갈퀴,갈고리
5149,갊,갈이(耕)
5789,감-등거리,감물을 들인 등거리
5788,감-옷,⇒갈옷
872,감낭-밧,"감나무 밭
"
1237,감셍이-설체,"설체는 마을에서 멀리 떨어진 들녁, 또는 돌무더기와 잡목이나 덩굴이 많은 구릉지대
"
1002,감수물,"물이 달다 하여 감수물이라 함
"
4548,감은-돔,#NAME?
4768,감은-유마,흑갈색말(黑褐色馬)
4437,감은돔,#NAME?
2647,감장,장사지내고 무덤을 만듦
1586,감장-돌다(ㄹ변),맴돌다
2646,감제,미친 질(狂)
2841,감제,고무가(甘著)
2840,감제-주시,고구마 찌기(澱粉粕)
4188,감제꿀,고구마 덩굴
1795,감제쥐시,고구마찌꺼기
3600,감쥐,#NAME?
3599,감쥐-주시,감주 찌꺼기
1810,감쥣주시,감주찌꺼기
4324,감태,주름대망
5787,감테,=감티. 방한모(防寒帽)의 한 가지
5786,감티,⇒감테
2788,감티-탈,#NAME?
5785,갑오-갑투,갑옷과 투구
5045,갑오갑작,도박에서 끝수를 세는 말
6213,갑을-동방,(甲乙東方). 갑(甲)과 을(乙)의 동방
2644,갓,골마지
6108,갓,#NAME?
4459,갓-돔,모양은 도미와 비슷하고 검으며 비늘은 아주 잔 바다고기
5784,갓-메,갈모(笠帽)
3776,갓-집,갓방
4242,갓데-제완지,누른 물감의 원료가되는 풀 이름(藎草)
4526,갓돔,모양은 도미 비슷하고 검으며 비늘이 잔 바다고기
2966,강-동하리,조 또는 벼의 품종 이름(차진것)
4483,강-베록,#NAME?
4395,강-베록2,#NAME?
4241,강-쿨,노루귀
4323,강낭-꾀,해바라기
2968,강낭-대죽,옥수수
2967,강낭-콩,강낭콩
2935,강낭대죽,옥수수
2643,강담,고집이 센것
5241,강답,천동지기(乾畓)
4767,강생이,강아지
4097,강알,#NAME?
4096,강알-트멍,⇒강알
5783,강알터진-바지,개구멍 바지
2642,강적,⇒가냥
6399,강쳉이,갑자기 이는 폭풍
4322,개-고치낭,#NAME?
4321,개-꽝낭,#NAME?
4239,개-난독낭,왕초피나무. 잎은 먹지않고 열매는 약재로 씀
6106,개-납사니,가납사니
4320,개-낭,누리장나무
3775,개-당,⇒가릿당
6344,개-맡,갯-머리. 포구(浦口). 부두(埠頭)
5996,개-목쟁이,개백장
4238,개-바농,⇒가마귀바농
4319,개-반초,#NAME?
4237,개-베릉개,#NAME?
2787,개-볼래,까마중 열매
4318,개-비눔,비름
2786,개-살구,#NAME?
4317,개-성게2,수영
4234,개-셍게1," =몰-셍게 =술.소루쟁이
"
4095,개-씹,아랫눈썹 다래기
4233,개-옻낭,검양옻나무
4316,개-유,들깨의 한 가지로 씨가 작음
4315,개-제피낭,#NAME?
4094,개-좃,윗눈썹 다래기
4232,개-죄피낭,⇒개제피낭
6104,개-차반지,개차반
6343,개-창,갯바닥
2785,개-탕쉬,⇒개살구
2784,개-탕지,⇒개살구
6103,개-헤치,개띠. 개 해에 난 사람
1329,개가시낭,개가시나무
1240,개고치낭,구기자나무
4240,개꼿-낭,해안메꽃
1302,개꼿낭,갯메꽃
733,개남-술,"개나무가 많았던 동네
"
753,개낭동산,"누리장나무가 많이 있는 동산
"
1308,개당,"바닷가에 있는 당
"
1326,개도레낭,개다래나무
1056,개맡물,"바닷가 포구에서 솟아나는 샘이라 하여 붙여진 이름
"
1254,개먹풀낭,광나무
1408,개물-벵듸,물이 말라버린 넓고 평평한 밭
3598,개미,장 또는 메주의 덩이
3597,개미-장,#NAME?
4236,개불-낭,개 불알 모양의 작은 열매가 둘씩 붙어있는 나무
1360,개뽕낭,산뽕나무
4235,개살구-낭,#NAME?
758,개압코지,"포구앞에 있는 곳
"
3596,개역,미숫가루. 보숭이
1307,개엿구,개여뀌
1312,개엿귀,개여뀌
4547,개오리,가오리
4958,개오리-연,가오리 모양의 연
1294,개옷낭,거먕옻나무
3027,개옻낭,검양옻나무
6105,개와시,가난하고 의지할 곳 없는 사람
867,개우지-코지,"바닷가 쪽을 향해 쭉 뻗어 나가서 붙여진 이름
"
3774,개위,인방(引枋)
1306,개자리쿨,개자리
3595,개장-쿡,개장국
1400,개장태,"허벅중에 아가리 부위가 두 겹으로 되어 있는 것.
"
1286,개정동,계요등
5635,개지,⇒가지깽이
4314,개탕쉬-낭,⇒개살구낭
4231,개탕지-낭,⇒개살구낭
5634,개판,(蓋板). 관(棺) 위를 덮는 널
1666,개헤치,개띠(戌年生)
2839,갯-노물,갓
6342,갯-머리,⇒개맡
897,갯거리오름,"두 마리의 개가 꼬리를 끌고 누운 형상에서 유래
"
2641,갱규,협잡
5782,갱기,신의 감개
1585,갱기다,①감기다. ②감개를 감다
757,갱이여,"게 모양으로 생긴 암초
"
1637,거,#NAME?
1583,거-놓다,아직 준비를 못하다
2630,거-자랑,흰소리
215,거꿀로,거수로. 거꾸로
2640,거꿈,#NAME?
1584,거끼다,#NAME?
2639,거념,거추함. 보살핌
1582,거눌르다(르변),보살펴 키우다
2638,거느리-왕상,남의 dfl을 이러니 저러니 말하는 것
1581,거느리다,이름을 일컫다. 어떤일을 가리켜 말하다
1580,거니-나다,이름 나다
1579,거두-대기다,일을 거두어 여무지게 하다
2637,거둠-성,일을 끝맺는 성질
1578,거둡다(ㅂ변),거두다
2636,거둥,거동
1577,거들-러기다,꺼떡거리다
1576,거들부다,일을 서들다
2635,거레,거래(去來)
1549,거르다(르변),거르다
5633,거름-체,가는 체
2634,거리,#NAME?
1575,거리다1,여러 갈래로 갈라지다. 번식하다
1574,거리다2,긷다(汲). 건지다
1573,거리차다,자빠지게 하다. 눕히다
1281,거린-초남,두갈래로나누어진 참나무가 있는 지경
972,거린오름,"갈라진 오름이란 뜻에서 유래
"
2633,거림,갈래
4093,거림,자개미(손-거림. 발-거림)
6341,거림-질,갈림길
4482,거말,#NAME?
4394,거멀,⇒거말
804,거무리-왓,"사계 사람이 시집와서 살았던 곳
"
1203,거무영청굿,"칼춤굿으로 백정 집안에서 자손의 안녕과 가업의 융성을 빌기 위해 행하는 제주도 심방굿의 하나다.
"
1290,거문재낭,검은재나무
797,거믄-머들,"검은색의 돌무더기
"
955,거미오름,"거미오름
"
5781,거살,남루한 의복
4481,거수에,#NAME?
4092,거수엣-빙,거위배
3594,거스름-떡,폐백떡
1572,거스리다1,#NAME?
1571,거스리다2,#NAME?
5240,거스림,#NAME?
5147,거스림-팥,#NAME?
996,거슨새미,"한라산쪽으로 거슬러 흐르는 샘이라 하여 붙여진 이름
"
954,거슨새미오름,"물이 한라산쪽으로 흘러나온다 하여 붙여진 이름
"
1569,거슬-이다,#NAME?
1570,거슬다(ㄹ변),=거실다. ①싫어하다. ②건드리다.
4091,거슴,거스러미
2632,거슴-손,손으로 남을 건드리는것
1568,거시리다1,⇒거스리다1
1567,거시리다2,⇒거스리다2
1566,거시리다3,돈을 덜다
5239,거시림,⇒거스림
5146,거시림-팥,⇒거스림팥
1564,거실-이다,⇒거슬이다
1565,거실다(ㄹ변),⇒거슬다
214,거쓴,걸른. 얼른
3773,거왕,초가집 처마에 새끼를 매기 위하여 달린 나무
2631,거욱,마을 변두리의 미곤방(未坤方)이 비어진 곳에 쌓은 축조물(築造物)로서 마을의 빈곤을 막기위한 것
4090,거울,거웃. 털(머릿-거울)
1660,거을다(ㄹ변),반대하다
1562,거을어-지다,사이가 서로 좋지 않게 되다
213,거저,거줌. 거의
5632,거적-테기,거적대기
2629,거죽,#NAME?
1561,거찌다,손을 대다. 건드리다
2628,거천,살곳을 준비하는것
5631,거치,물건을 싸고 덮기 위하여 만든 짚자리
929,거친오름,"몸집이 크고 산세가 험한데다 숲이 어수선히 우거져 거칠게 보여 연유함
"
953,거친오름,"크고 거칠어보인다, 거쳐가는 오름이다, 거린오름의 와전이다 등의 유래가 있음
"
4458,거펑,#NAME?
2783,거풀,#NAME?
1560,거피다,#NAME?
842,걱대-왓,"솟대를 세웠던 밭
"
4088,걱데,‘걸대’를 얕잡은 말
2627,걱죽,⇒거죽
2625,건-디,"- ㄴ지(‘건’)은 매김씨(冠形詞). ‘디’는 안옹근이름씨(不完全名詞)임. ,보건 디 (본 지)"
1557,건-밀다(ㄹ변),#NAME?
1556,건-밀리다,⇒건밀다
1555,건-불리다,땀 들이다
2623,건-트집,정당한 이유없는 트집
2622,건-풍,거짓. 풍치는 것
1563,건나다,건너다
2626,건달,풍치는 것
6102,건달-놈,풍치고 돌아다니는 사람
1558,건두-대기다,⇒건두다
1559,건두다,#NAME?
1098,건두루물,"시원한(건드르) 물이 나온다 하여 유래한 이름
"
6398,건들-마,여름 장마철 남쪽에서 강약을 달리하면서 잇달아 오는 바람
212,건성건성,대강대강
6212,건술-건방,(乾戌乾方). 건(乾)과 술(戌)의 건방
5630,건장제,#NAME?
6101,건장제,키 큰 사람의 별칭
839,건저귀-왓,"허물을 고쳐주는 귀신이 살고 있는 밭
"
3593,건지,건더기
2624,건지,건더기
4766,건지-뿔,뒤쪽으로 길게 향한 소뿔
4734,건지뿔,뒤로 길게 향한 뿔
6100,건풍-다리,큰소릿꾼
2620,걸,⇒거리
5629,걸-낭,말코지
4087,걸-니,송곳니
1066,걸-매,"물도랑이 자주 막히는 개울
"
6098,걸-바시,⇒걸렁바쉬
1547,걸-버무리다,관계하다. 남녀사이에 정교(情交)를 하다
2619,걸궁,명절 놀음. 농악
4765,걸귀,여윈 짐승
1554,걸귀-지다,몸이 여위다
1553,걸러-지다,거꾸러지다
6099,걸렁-바쉬,#NAME?
5780,걸렁지,#NAME?
5779,걸렝이,⇒걸렁지
1552,걸려-메다,노로 잡아매다
1551,걸루다2,걷게 하다
1550,걸루다3,시험하여 묻다
5238,걸름,거름
5145,걸름-착,거름 망태
5628,걸리,거루
1548,걸리다,노로 잡다
1062,걸매-목,"걸매 입구
"
3592,걸명,제사 끝에 잡귀에게 주기 위하여 제물을 조금씩 뗀것
936,걸세오름,"걸쇠(걸세)모양의 산이라 하여 유래
"
928,걸시오름,"지형이 걸쇠처럼 생겼다 하여 연유함
"
1546,걸어-지다,관계있다. 관련되다
1545,걸짝-거리다,너털거리다
6097,걸짝-군,#NAME?
6096,걸짝-둥이,⇒걸짝군
4546,검넝,⇒거펑
4601,검노린 어럭쇠,검은 빛. 흰 빛. 누런빛이 섞인 얼룩소
4764,검노린-쇠,검은 빛이 도는 황소
4763,검노린-어럭쇠,흑황색(黑黃色)에 백색이 섞인 얼룩소
4627,검노린쇠,검은 빛을 띤 누런 소
4313,검북-낭,풍개나무
1359,검북낭,풍개나무
840,검붕낭앝-밧,"풍개나무가 있던 밭
"
4602,검은 어럭쇠,검은 빛. 흰 빛이 섞인 얼룩소
4085,검은-곡뒤,#NAME?
4457,검은-돔,⇒감은돔
4084,검은-동자,검은자(瞳)
4762,검은-신쇠,등에 누런털이 있는 검은 소
4760,검은-월라,#NAME?
4759,검은-월래,⇒검은월라
2964,검은-조,조 품종의 한가지. 빛이 조금 검고 차진것
4713,검은돗,검은 돼지
4628,검은쇠,검은 소
4625,검은신쇠,등에 누런 털이 약간 있는 검은 소
4586,검은월라,검은 털에 흰털이 조금 섞여 있고 안장곳에 흰털이 있는 얼룩말(黑白斑馬)
4583,검은유마,흑갈색말(黑褐色馬)
1292,검은탈낭,검은딸기
4761,검음-어럭쇠,흑백색(黑黃色)이 섞인 얼룩소(黑白斑牛)
5778,검정-물,검은빛 물감
2618,검정-빗,검은 빛
4230,검질,검불. 김(雜草)
5237,검질,#NAME?
1544,검추다,탐내어 주어 가지다
2963,겁-보리쏠,거피한 보리쌀
6095,겁-쉬,겁장이
2617,겁-절,겁결
1543,겁다(ㅂ변),손을 대다
2782,겁죽,⇒거풀
2616,겁죽,⇒거죽
2615,것,먹이. 자산(資産)
3591,것,①먹이. ②자산(資産)
3590,것-계,먹이의 흔적
1542,것-잡다,결점을 캐다
1541,겅충-거리다,거들먹거리다
3772,겉-창,덧문짝
1540,게-먹다1,#NAME?
1539,게-먹다2,마찰되어 닳아지다
4083,게-춤,가래침
20,게¹,겐. 그래. 해라 할 자리에 그렇다는 뜻을 나타내는 말
1327,게가비,개나리
3589,게기,‘고기’의 어린애 말
2614,게꿈,⇒거꿈
211,게난,"  그러니, 그러니까"
4545,게드레기,#NAME?
210,게메," 게메선=게메서란. 그러기에, 그러므로"
19,게메,게메서란=게메선. 그러기에. 과연 그렇다는 뜻을 나타내는 말
207,게민,그러면
1538,게부-호;다(여변),(改夫). 개가(改嫁)하다
4456,게스리,#NAME?
2613,게심,질투심
1537,게심-먹다,⇒게먹다
4312,게에기,화본과(禾本科)에 속한 풀 이름. 줄풀 비슷하나 뿌리에서 잎이 모여 나고 겨울에도 푸름
4393,게여미,게염지. 개미
4480,게염지,⇒게여미
4229,게염지-탈,#NAME?
3588,게영,#NAME?
1174,게와,"호주머니
"
749,게와당,"호주머니모양으로 생긴 마당
"
4816,게우,#NAME?
1536,게우다,먹은것을 뱉다
4392,게우리1,지렁이
4479,게우리2,⇒거수에
2612,게움,질투
1535,게움-호;다(여변),질투하다
4544,게웃,전복창자
4815,게위,⇒게우
6094,게음-다리,질투장이
1534,게죽-거리다,께죽거리다. 께지럭거리다
2611,게틀-름,#NAME?
2610,게틀-음,⇒게틀름
1533,게틀루다,트림하다
5777,게화,호주머니
989,겐놉샘물,"물통처럼 둥그렇게 생기고 갯이끼가 껴있어 붙여진 이름
"
18,겔쎄,글쎄
1527,겝지다,낟알을 잘게 쪼개다. 타다
3587,겡,⇒게영
206,겡삭겡삭,빙긋빙긋
4455,겡이,#NAME?
817,겡이-돌레,"바다에 사는 게 모양의 작은 밭
"
205,경," 기영=그영, 그렇게, 그리"
3768,고-팡,#NAME?
4311,고개초,애기똥풀
2961,고고리,이삭
3586,고구-짐치,일본식 무김치. 단무지
5358,고기-술,낚싯줄
5776,고깔,농악에 쓰는 꽃 달린 모자
654,고끼다,목이나 숨이 막히다
1526,고남-호;다(여변),강평(講評)하다
4758,고냉이,#NAME?
2781,고냉이-똥,#NAME?
4228,고냉이-똥,#NAME?
786,고냉이-머들-아즌-밧,"밭 가운데 고인돌처럼 큰 돌이 앉아 있어 붙여진 이름 
"
2780,고냉이-멀뤼,가마귀머루
4310,고냉이-멀뤼,가마 귀머루
4309,고냉이-정동,⇒고냉이정당
4227,고냉이-풀1,#NAME?
4226,고냉이-풀3,#NAME?
1324,고냉이멀리,개머루
1323,고냉이멀위,개머루
1247,고냉이풀,괭이밥
1280,고냉이풀,고네할미
1251,고냉이할미,괭이밥
2608,고냥,#NAME?
4308,고네-할미,#NAME?
4391,고노리1,⇒강베록1
4478,고노리2,⇒강베록2
4225,고능-풀,⇒고네할미
993,고능개물,"바닷가 소하천의 앞 바다가 가느다랗다 하여 붙여진 이름
"
5044,고니,#NAME?
653,고다듬다,가다듬다
195,고닥고닥,<고딱고딱. 끄덕끄덕
6340,고단,고장. 곳
4543,고도리,모양은 고등어와 비슷하고 멸치보다 조금 큰 바다 고기
755,고동여,"소라가 많이 잡히는 암초
"
1369,고드랫돌,"산듸짚을 재료로 가늘게 꼰 노를 감아 넘길 수 있도록 만든 석공예품
"
194,고득,<고뜩. 가득<가뜩.
652,고득다,차다(滿)
193,고득이,가득히
381,고득호다,고뜩호다. 가득하다.
5144,고들게,#NAME?
5236,고들게-낭,⇒고들게
5143,고들게-친,밀치. 후거리
192,고들고들,힘없이 움직이는 꼴
1525,고들보다,겨루다. 돌보다
4454,고등에,고등어
3771,고딧-흑,새우
651,고딱호다,몸이나 물건을 조금 움직이다.
5,고라,고라=도려. 더러
6339,고랑챙이,#NAME?
6338,고랑치,⇒고랑챙이
6093,고래-벡정놈,고래 벡정놈의-새끼. 망나니. 욕설로 씀
6092,고래벡정놈의-새끼,⇒고래 벡정놈
5235,고량,고랑
5627,고량,#NAME?
5626,고량-착,⇒고량
2958,고량-콩,고랑에 간작(間作)으로 심는 콩
3770,고량캐,부엌앞에 붙은 빈 칸
1357,고레수기,전나무
2607,고렴,#NAME?
1524,고렴-호;다(여변),⇒고견호;다
380,고렵다,고롭다. 가렵다.
1391,고령-밭,떡 차롱 모양의 밭
4307,고로-쿨,⇒고네할미
4082,고롬,고름(膿)
4081,고롬-똥,곱똥
4224,고롬-쿨1," =젖-쿨. ①젖 나는 풀의 총칭. ②땅빈대.
"
4306,고롬-쿨2,#NAME?
2413,고루,⇒고로
1523,고르다(르변),#NAME?
4080,고른-바닥,발창 한가운데
1035,고른-참,"대정현과 정의현의 경계선, 참은 5리를 나타내는 거리의 단위로서 말을 바꾸어 타던 장소
"
1522,고른배기-치다,‘빅다’를 힘 있게 말하는 것
2412,고리,⇒고비
650,고리끼다," 가리끼다, 가리우다."
649,고리치다," 가르치다, 가리키다."
2411,고림하,(河) 물하
885,고막-곶,"예전 숲지대여서 붙여진 이름
"
822,고막-곶,"오막살이를 지어 살던 곳
"
191,고만고만,가만가만
2606,고망,⇒고냥
1147,고망난-돌,"""고망
 응 구멍을 뜻함, 바위에 구멍이 난 모양""
"
1074,고망물,"바위틈 구멍에서 물이 솟는데서 연유한 이름
"
4542,고맹이,#NAME?
2410,고뭇,⇒그뭇
2957,고박시리,조 품종의 한가지
4223,고배기,고비(薇)
1275,고베기,고비
4757,고부랭-이,곰배말
4079,고부랭-이,#NAME?
4666,고부랭이,등이 뾰족나온 말
6091,고부랭이,#NAME?
5625,고분살-빼는것,#NAME?
1177,고비-여,"""고비싸지다
 둥그렇게 에워싸여 있다는 뜻으로 바위들이 그런 모양을 하고 있는 형상 ""
"
1521,고비-지다,구겨지다. 주름잡히다
3585,고비리,#NAME?
3769,고사리-맞춤,#NAME?
3584,고삭,장을 담는 데 쓰는 볶은 곡식
4222,고삼,#NAME?
4453,고생이,⇒고맹이
1269,고소,고삼
5624,고소리,술가마
2605,고소외,#NAME?
2409,고슴,가슴
4477,고시약-재,⇒고샥잴
4078,고실락-다강이,⇒고스락머리
992,고씨땅물,고씨성을 가진 사람 땅 부근에 샘이 있다 하여 붙여진 이름
2604,고애,⇒고렴
1520,고애-호;다(여변),⇒고견호;다
2779,고장,#NAME?
3583,고장-떡,절병의 가장자리를 톱니같이 만들고 물감을 들인것
5774,고장-좀뱅이,⇒고장중이
5775,고장-중이," =고장-좀뱅이 고쟁이
"
734,고장남-밧,"꽃나무가 많았던 데서 연유
"
5702,고재비-보선,앞 끝이 뾰족하게 나온 버선
2603,고잿-소리,실례되는 말. 탈이 나게 하는 군소리
5623,고쟁이,#NAME?
3582,고적,장사(葬事)때 일가에서 부조로 드리는 떡 또는 쌀
2602,고정,정직(正直)
2601,고정-배기,정직하여 변함이 없는 것
1518,고조-호;다(여변),보태어 돕다
5622,고지,⇒고쟁이
5141,고지,#NAME?
1517,고지-바수다,빈틈없이 더돕다
6090,고지깽이,관청 하인. 일본어 gojjeugai에서 온 것
4541,고질맹이,⇒고맹이
1519,고쩌-사다,#NAME?
1516,고찌다,고치다
2838,고치,고추
3581,고치,고추
4476,고치-밥주리,붉은 잠자리
3580,고치-장,고추장
4390,고치-잴,⇒고샥잴
4756,고치-적다,빨간 말(赤色馬)
4077,고치-조쟁이,고추모양의 어린애 자지
4575,고치적다,빨간 말
2600,고침-질,고침일
1515,고투(곧후)다,곧추다
5580,곡-쐬,우비칼
4386,곡다귀,각다귀
4076,곡뒤,꼭뒤
5043,곡뒤-잽이,씨름의 공중제비
2956,곡석,곡식
2955,곡석-방울,낟알
4471,곡좨기,#NAME?
648,곡주다,할퀴다.
4385,곡주아기,⇒곡좨기
6075,곡주애기," =곡주와기 =곡쥐기. 손톱으로 할퀴기 잘하는 사람의 별칭
"
6074,곡주와기,곡주애기
6073,곡쥐기,⇒곡주애기
647,곡쥐다,꽉 잡다.
5621,곡지,꼭지
2778,곡지,꼭지
2777,곡지-탈,딸기의 한
72,곤,고운
71,곤 밥," 흰 밥, 쌀 밥"
70,곤 쏠,쌀
58,곤 죽,쌀 죽
3579,곤-물,깨끗한 물
3578,곤-밥,흰밥
4475,곤-밥주리,푸른 잠자리
2954,곤-쏠," =쏠. 쌀
"
6089,곤-애기,낳아서 얼마 안된 어린애
5773,곤-옷,고운 옷
3577,곤-죽,쌀죽
5772,곤-풀,이풀
2598,곤데,군데
1007,곤물,"고은물로 부르다가 곤물이 되었다는 설과 곶물이 곤물이 되었다는 설이 있다
"
1176,곤여물,"봉천수
"
1512,곤작-사다,#NAME?
4305,곤저리-쿨,싸리
3576,골,엿기름
743,골-왓,"굴이 있었던 밭
"
646,골기다,① 갈기다. ② 오줌을 힘차게 싸다.
3575,골년,권연(券烟)
644,골라앚이다,가라앉다(沈).
5771,골롬,#NAME?
1511,골르다1,⇒고르다
1510,골르다2,고르다
970,골른오름,"쌍둥이(골오기)에서 유래하여 두오름이 나란히 있다 하여 유래
"
5620,골리,고리. 가락지
2408,골리,가루. 유리가루
1407,골매-왓,기러기가 많이 있었던 밭
927,골머리오름,"아흔아홉골의 첫머리에 해당하여 연유
"
865,골머체,"곤머체고운 동산을 나타냄, 골머체로 와전되어 불림
"
5619,골메,#NAME?
5618,골미,⇒골메
4452,골생이,⇒고맹이
645,골이다," ① 갈다(磨). ② 바꾸다, 갈다(替)."
6337,골째기,골짜기
6336,골챙이,⇒고랑챙이
1156,골체-에움,"삼태기 테두리모양처럼 생긴데서 유래
"
2597,골총,#NAME?
2407,골총,⇒골총
4075,골치,골(腦)
1509,골흐다(으변),곯다
5770,곰,⇒골롬
2406,곰,틈(隙)
2596,곰-내,기름내
1367,곰돌,"콧돌이라 하며 밭을 갈아본적이 없는 송아지에게 밭갈이를 가르치기 위하여 쟁기 대신에 묶고 밭을 오가며 연습시키는 돌덩이
"
1385,곰돌랭이,돌고래들이 많이 있는 곳
739,곰돌렝이,"돌라진 곳
"
4540,곰바리,바다고기 이름
1201,곰박눈,"구멍이 숭숭 뚫인 바가지처럼 옴폭패인 눈이란 뜻이다.
"
4071,곰방,어린애의 손 맵씨
5233,곰배,흙방망이
