,name,contents
1197,산받음,"무속에서 심방이 신앙민의 소원에 따라 점을 치고 신의를 알아내고, 그 신의 명령대로 신앙민에게 알려 주는 일
"
3198,산베-낭,⇒꽝베낭
4641,산산이,방둥이
3197,산송,#NAME?
3196,산승,⇒던덕
4877,산신-벡관,(山神百官) 한라산 산악지대에 있는 남자 신들
994,산열이통물,"더위를 식히고 땀띠를 없애기 위해 이용하여 붙여진 이름
"
1150,산이물," 살아있는 물이라는 뜻
"
3514,산적,산 짐승 고기로 만든 적
1135,산지물,"바위틈에서 생수가 흘러나와 붙여진 이름
"
2091,산천,무덤의 지령(地靈)
2090,산천-영기,산의 영기. 무덤 영기
5382,산태,들것
3720,산태-부출,들것대. 사닥다리 테두리나무
3355,산태-부출,들것 대. 사닥다리 테두리 나무
4640,산태-뿔,앞으로 길게 향한 소뿔
4731,산태뿔,앞으로 길게 향한 뿔
1008,산통물,"넘치는법 없이 늘 그만큼 채워져 있어 살아있는 물이라 하여 연유한 이름
"
4876,산판,무당이 점을 칠때 쓰는 기구로서 놋으로 만들고 안팎 구별이 있는 엽전 모양의 것
2086,살,⇒쌀. 비교적 고정된 도깨비불
5380,살-엄살밀이,창문 살에 쇠시리를 만드는 대패
2893,살-오리,#NAME?
5381,살래,살강. 식기를 넣는 장
2894,살래-대죽,⇒누렁대죽
2932,살래대죽,비수수의 한 가지
2085,살렴,⇒사념
3195,살마,⇒가마귀숟가락
2084,살이,살림살이
3923,살작,살쩍. 귀밑털
3707,살장-문,출입구에 있는 굵은 살을 박은 문
2892,살찻-보리,겉보리
3706,살채기-문,사리짝문
855,살체기-도,"살을 이용하여 엉기성기 만든문을 입구에 설치 한 것으로 머체동산위에 설치하여 불려진 이름
"
322,살치다," 솔지다=솔치다. 살찌다, 새끼 따위가 굵다."
3922,살튀,장딴지
1232,살피-왓,살피는 거칠고 성긴 모양을 뜻하며 그런 모양의 밭
5968,삼-할망,삼할미
5410,삼갑-배,세겹으로 꼰 새끼
5379,삼갑-배,세 겹으로 된 굵은 새끼
3352,삼갑-씰,삼겹실
1204,삼동걸이,"시불통개와 같은 용어임
"
3194,삼동초,담배의 한가지 잎이 작음
321,삼드랑호다,삼삼호다. 싱겁다.
4638,삼등-이],등 가운데가 뾰족 나오고 그양쪽이 들어간 말
4664,삼등이,등이 뾰족나오고 그 양쪽이 들어간 말
3513,삼매-떡,#NAME?
5668,삼베-질쌈,실베길쌈
4741,삼수-매,세 살된 말
4637,삼수-매,세 살 된 말
4875,삼승-할망," =삼싱-할망 =지영-할망. 잉태 해산을 주관하는 여자 신으로서 제주도 무가에서는 ‘과양선이지집년’이라고 불리는 과양의 여자신이 ‘삼승할망’이 되었다고 함
"
4874,삼싱-할망,⇒삼승할망
6204,삼업,사방. ‘삼읍(三邑)’에서 와전된 것
5862,삼춘,①삼촌(三寸). ②친한어른
4939,삿,#NAME?
5730,상-갓,삿갓. 갈삿갓
2080,상-껍,향나무 쪼갠 것
3351,상-뀌,#NAME?
4873,상-날,제사하기에 가장 좋은 날(上日).
3192,상-낭,향나무
2079,상-내,향냄새
5021,상-대,가운데에 세로 있는 대
4872,상-돌,제사하기에 가장 좋은 달
5377,상-돌,향불 그릇
2077,상-물,향 그린 물
3921,상-발가락,가운데 발가락
3703,상-방,마루방
3350,상-삐,⇒상뀌
3920,상-손가락,장가락
2082,상1,"모양. ,지쁜 상이여(기쁜 모양이다.)"
2081,상2,향(香)
6203,상감,꼭대기
5378,상갑,향그릇(香匣)
5861,상갓-쟁이,삿갓장사
3193,상거심,겨우살이
1246,상고지,사초
3509,상기,고명. 향기
1344,상까지,향가지
1345,상낭,향나무
2078,상녜상,(常) 항상상
5967,상도,#NAME?
1349,상돌,"돌향로
"
769,상둣동산,"옛날 향회를 했던 곳
"
5860,상뒤,⇒상도
3704,상뒤-칩,#NAME?
3702,상사,⇒상뒤칩
2076,상아리,얼굴 모양을 얕잡은 말
5376,상예,#NAME?
4504,상의,상어
3701,상자리,정자(亭子)
5966,상장,향장(鄕長)
3349,상제,#NAME?
5375,상지,⇒상제(갓상지. 대상지. 떡상지. 밥상지)
3919,상퉁-이,상투
3918,상퉁이-자리,배코
3917,상판-이,⇒멘판
3508,상화-떡,⇒삼매떡
2075,상회,향회(鄕會)
41,새,햇
4871,새,잡귀(雜鬼)
3191,새,⇒뒤
40,새 각시,신부
39,새 곡석,햇 곡식
38,새 서방,신랑
37,새 쏠,햇 쌀
5965,새-각씨,결혼 직후의 젊은 여자. 새댁(新婦)
3190,새-꼴,#NAME?
6374,새-벨,샛별
5858,새-서방,신랑(新郞)
4636,새-송애기,부룩송아지. 안 가르친 송아지
4635,새-쇠,안 가르친소. 풋소
4796,새-잽이,새매
3700,새-집,띠집(茅屋)
3187,새-촐,⇒새꼴
6373,새-하늬,동북쪽에서 오는 바람(東北風)
991,새기미산물,"차고 맑은 샘이 연중 마르지 않고 흐른다 해 붙여진 이름
"
3916,새낏-봇,⇒봇
3189,새닥-낭,⇒사닥낭
895,새미소오름,"깊은 샘이 있는 오름이라 붙여진 이름
"
2074,새배신,(晨) 새벽신
1082,새보름코망,"새 부리처럼 생겼다 하여 붙여진 이름
"
1171,새비-여,"여 사이가 비여있는 듯이 갈라져 있는 곳
"
3188,새삼,마(薯)
2073,새옴,새암(
4416,새위,새우
4634,새위-등,등이 구부러진 소
1013,색통물,"소들이 즐겨 물을 먹었던 곳에서 연유한 이름
"
4795,샌맥,⇒산맥
6155,샛-날,새벽날. 새일녘
5667,샛-대,사춤대
823,샛-도,"사이에 낀 입구
"
5729,샛복,사폭
1196,생괭이-덕,"""생괭이는 
 새끼구젱기를 뜻함, 생괭이가 많은 곳""
"
1231,생빈눌,"민간신앙에서 치르는 장례풍속의 하나
"
5374,생여,⇒상예
2890,생유,산 들깨
870,생이-돌,"철새들이 앉아서 놀던 돌
"
3186,생이-족박,하수오
3185,생이-줄,#NAME?
3348,생이-집,새장
4794,생이1,새(鳥)
4793,생이2,⇒밥주리생이
1155,생이물,"유달리 새가 많이 모여든다 하여 붙여진 이름
"
1250,생이연줄,괭이밥
747,생이집-목,"상여집이 있었던 목
"
4988,서,곡식을 익기 전에 먹는 것
5666,서-광페,가는 광포(細廣布)
5665,서-모시,세모시
6302,서-물,두물 다음날 조수
5728,서-상갓,세대 삿갓
5857,서-패,서파(庶派)
2888,서-포리,익기전에 먹는 보리
6202,서-하늬,서북(西北)
5373,서간,세간
2072,서간-살렴,세간살림
4870,서경-불도,서경의 불교
738,서근-빌레,"누룩돌이 많은 해변
"
487,서끄(섞으)다,#NAME?
3699,서녁-거리,서쪽채
2071,서늉,#NAME?
320,서느럽다,선선하다.
3347,서도-테기,석 되 들이 솥
486,서둘르다,서두르다.
6271,서드럭,돌이 많은 땅
3698,서리,#NAME?
1342,서릿낭,서까랫나무
6372,서물-사리,서물 날. 흔희 오는 비
4353,서미역,진디
4269,서미역-본대기,진딧물
2070,서베,세배(歲拜)
5964,서세,서사(書士)
2069,서세,서사(書寫)
2068,서세-질,서사실
1063,서수포,"바닷물에 육지가 씻기는 포구라 하여 붙여진 이름
"
2889,서숙,잡곡. 조
3697,서슬-목,#NAME?
3696,서실,⇒서슬목
6270,서월,서울(京)
319,서창호다," 서럽다, 슬프다."
2067,서체,갱밋돈. 글방에 바치는 돈
3695,서향-터,서향판
5080,석,고삐. 끈
2680,석유-지름,#NAME?
3507,선-밥,#NAME?
2061,선-웃음,쓴웃음
2065,선금1,현금(現金)
2064,선금2,실금
1614,선매,#NAME?
2063,선몽,현몽(現夢)
3694,선반,반침
2062,선용,#NAME?
2060,선체,선가(船價)
3184,설,묵은 뿌리에서 나온 새싹
2679,설덕,땅위에 솟아 있는 작은바위
2059,설래미,심한 운동뒤에 나오는 급한 숨
5727,설렝이,메투리
485,설르다," 서르다, 그만두다."
2058,설름-질,서름질
4986,설메,써레
2057,설메,내용이 갖추어지지 아니한 겉모양만의 구조(構造)
5077,설메-질,⇒논달룸
2056,설문대-할망,제주도 신화중의 여신(女神) 이름
1229,설베,"운상할 때 상여에 매어 앞으로 잡아다는게 만든 참바
"
3915,설세,설사(泄瀉)
2055,섬,마음
1151,섬-등얼,"""등얼은
 등
 을 뜻함, 섬 중심에서 볼 때 등 
 들물꼭지
  쪽이다 ""
"
2054,섬-창지,#NAME?
2053,섬-토맥이,⇒섬창치
735,섬-팟,"섬처럼 외따로 떨어진 밭
"
875,섬들이-왓,"섬이 보이지 않은 지역을 말함
"
3183,섬부쟁이,⇒낭섬비
3182,섬비,⇒섬부쟁이
4985,섬피,갈아 놓은 밭 바닥을 고르는 농구(나무가지로 엮어 만듦)
484,섭력호다,협력하다. 돕다.
318,섭섭호다," 출출하다, 서운하다."
6347,섯-가름,서쪽 동네
794,섯-언-새미,"서쪽에 있는 차가운 샘
"
777,섯-지겁,"서쪽의 벼랑
"
1097,섯산물,"바닷가 돌틈의 작은 샘에서 유래된 이름
"
2052,성,성질. 성격
5963,성,형(兄)
2051,성금,원기(元氣). 정신
2546,성님초레,형님 벌
1101,성또-질,"성또로 가는 길
"
3914,성무니,정강이
2050,성방,형방(形房)
2049,성세,지위를 얕잡아 말하는것
2048,성에,성애
5076,성에,#NAME?
3346,성외,채(車柄)
4984,성이,⇒성에
5856,성제,형제(兄弟)
868,성제-돌,"돌이 두개 형제처럼 있는 곳
"
4869,성조-성펜,(姓祖姓便). 성(姓)편의 조상과 일가
1113,성항-골,"이지역 일대가 항아리처럼 움푹들어간 지형
"
3181,섶-상귀,⇒섶
3913,세,혀(舌)
2047,세,=중메=중진. 중매(仲媒). 거간
3912,세-가시,#NAME?
3911,세-깍,혀끝
5855,세-다드레기,혀꼬부랑이
3910,세-덩치,혀뿌리
5371,세-물림,동물림
6268,세-커리,#NAME?
5962,세경,#NAME?
4868,세경,신화상의 세계이름
6269,세경-넙은-드르,광야(曠野)
2887,세경-대죽,한가지 병이 있는 대죽
5961,세곗-서방,#NAME?
3180,세귀-낭,소귀나무(속나무)
1102,세기남-도-질,"세기나무가 입구에 있는 길 
"
5960,세깃-서방,⇒세곗서방
5726,세깍-신,엄짚신
482,세다³,나이를 먹다.
483,세다¹,쇠다.
2046,세답,⇒뽈레
5725,세답,서답. 개짐
5372,세답-마깨,다듬잇방망이
3345,세답-배,빨랫줄
3384,세답-배,빨래를 말리는데에 쓰는 굵은 새끼
837,세밋-도,"샘이 있는 곳으로 가는 길 입구
"
3344,세발-소,#NAME?
5370,세발-쇠,⇒세발-소
3343,세숫-대양,#NAME?
5369,세숫-서레,⇒세숫-대양
36,세양," 수양, 쇵
"
5854,세양-아돌,#NAME?
5853,세양-어멍,#NAME?
3342,세역,쒸애기. 쐐기
1043,세추맥이,"부락에 큰 일이 나면 종을 쳤는데 종을 달아 매었던 언덕
"
6267,세커림-질,⇒세커리
5959,섹-골,호색가(好色家)
5368,섹경,거울
2678,섹이-지름,⇒석유지름
35,셋," 샛, 가운데"
34,셋 년,가운데 딸
33,셋 놈,가운데 놈
32,셋 누이,가운데 누님
31,셋 동셍,가운데 동생
28,셋 똘,가운데 딸
30,셋 성,가운데 형
29,셋 아방,중부
3909,셋-가시,⇒세가시
5852,셋-년,가운데 딸
5958,셋-놈,가운데 놈
5851,셋-누이,가운데 누님
5957,셋-동셍,가운데 동생
5850,셋-똘,가운데 딸
3693,셋-문,새문
5956,셋-사위,가운데 사위
5849,셋-삼춘,#NAME?
5955,셋-상제,가운데 상제
5848,셋-아돌,가운데 아들
6266,셋-질,지름길
5847,셋-칩,가운데 집. 여러형제중 둘째 집
850,셋도리-통,"두 번째 위치에 있다고 하여 붙여진 이름
"
1398,셋잽이,"속이 깨끗한 것은 법벅등 음식물용으로 애용되었으며 거친 것은 세면용으로 사용.
"
27,셍 거,날 것
3177,셍-낭,⇒놀낭
3908,셍-발,생안발
6265,셍-빌레,뿌리 깊은 반석
3907,셍-손,생안손
3178,셍게,①네가래 ⇒②개술
1335,셍괴낭,가막살나무
481,셍기다,섬기다.
684,셍밥,"선밥
"
4503,셍성1,생선
4415,셍성2,#NAME?
5954,셍완,#NAME?
5846,셍완-님,⇒셍완
1223,셍이독가리,국수나무
1224,셍이독꾸리,국수나무
1222,셍이독낭,국수나무
1316,셍이웨줄,개승마
662,셍일,"생일
"
661,셍작,"생판
"
3176,셍지-속,떡쑥
5953,셍질,생질
3174,소-낭,#NAME?
5843,소-님,⇒나그네
3172,소-새,⇒가마귀지장
5722,소-중이,#NAME?
5724,소개,솜(綿)
5272,소개-클,솜틀
5723,소갯-장,솜반
683,소곰,"소금
"
5845,소곰-바치,#NAME?
5952,소곰-쟁이,⇒소곰바치
4111,소곰-졸레기,소금을 조르는 사람
682,소곰쿡,"소금국
"
660,소관,"소견, 생각
"
3341,소굴레,재갈. 굴레
836,소근-밧,"소근은 고생하다는 뜻으로 그만큼 힘들었던 밭
"
5367,소글레,말 머리 양쪽에 다는 쇠고리
879,소금-막,"막은 막사를 의미, 소금을 구웠던 곳 
"
1249,소금장시풀,괭이밥
3175,소나-쿨,배풍등(排風藤)
880,소나물-곳,"물이 깊은 곳을 말함
"
5844,소나이,⇒소나
5951,소나이-놈,⇒소나놈
4792,소낭-생이,⇒돔박생이
3173,소낭-초기,송이(松茸)
659,소도,"효도
"
3340,소도깽이,솥 뚜껑
658,소도리,"소도리-질=소드리=소드리-질. 쏘개질, 망질, 말전주
"
128,소드락이,"수두락이. 작은 것을 한 곳에 많이
"
305,소락소락호다,바삭 마른 느낌이 있다.
4791,소레기,⇒똥소레기
4790,소로기,⇒소레기
122,소로록," 가라앉는 꼴, 목구멍으로 내리는 꼴"
304,소르르호다,소르륵호다. ① 목이 시원하다. ② 마음이 가라앉는 느낌이 있다.
1376,소리가시낭,종가시나무
121,소못," 사뭇, 막"
469,소무치다,사무치다.
4867,소미,머리되는 무당 밑에서 무당 행사를 돕는 작은 무당(小巫)
303,소복호다,소복하다.
657,소본,"벌초
"
5366,소살,작살
3171,소새-쿨,⇒소새
127,소소," 약간, 조금"
3170,소스랑-쿨,⇒고요화
3169,소왁,⇒골로락
3168,소왕이,#NAME?
3167,소욍이,⇒소왕이
2740,소유지,유자의 한가지 (小柚子)
2739,소입,⇒베염고장
5950,소자,효자(孝子)
468,소정호다,사정하다.
681,소쥐,"소주
"
4866,소천국,천자국에서 왔다는 알송당의 당신 이름
3165,속,#NAME?
2677,속-돌,#NAME?
5721,속-옷,⇒소중이
480,속다,수고하다.
1045,속당-모루,"""옛날 조농사가 잘 된다는 지경을 말할 때 조농사 하면 당연히
 속당마루
 라 하여 불려지게 됨 ""
"
477,속솜호다,잠잠하다.
3906,손-거림,손샅. 손자개미
3905,손-거슴,#NAME?
3904,손-거심,⇒손거슴
5720,손-게화,아귀탱이
3903,손-그뭇,손금
3902,손-등어리,#NAME?
3901,손-등얼,⇒손등어리
5719,손-또매,#NAME?
5718,손-뚜메,⇒손또매
3339,손-박,#NAME?
5365,손-시계,팔뚝시계
3900,손-아우생이,#NAME?
3811,손-콥,손톱
3899,손-콥,손톱
655,손메,"솜씨
"
5842,손지,손자
945,손지오름,"
작지만 한라산과 비슷하게 생겨 붙여진 이름
"
5949,손짓-버릇,손잣벌
4502,손치,퉁쏠치
1732,손테,손 때
3162,솔-낭,⇒소낭
3161,솔-똥,#NAME?
3338,솔-박,⇒손박
3160,솔-벵이,⇒솔똥
2886,솔-오리,⇒살오리
2885,솔-우리,⇒솔오리
5364,솔-천,솥귀
4352,솔-충,⇒소낭버렝이
4414,솔나리,⇒셍성2
1262,솔낭,곰솔
4707,솔듸,=알-아구리. 머리하반부(頭部下半) (1위)
4633,솔듸,#NAME?
1333,솔박," =좀팍
"
930,솔오름,"쌀을 쌓아올린 형태, 살(피부)처럼 매끈하다 하여 유래했다는 등의 의견이 있음
"
120,솔짝,솔짹이. 살짝
3128,솔칵,⇒솔칵
2008,솔칵-불,관솔불
1394,솔칵돌,"돌등잔대 * 주로 제주도에서 사용하는 용어
"
675,솔쾨기,"살코기
"
1368,솔피낭,쇠물푸레나무
467,솔피다,살피다.
4501,솜,성게의 한가지. 빛은 다갈새(茶褐色)이며 가시가 잘고 모양이 작음
2676,솜-돌,⇒속돌
4983,솜비-줄,밭갈 때 장기를 당기는 굵은 줄
2675,송,화산회(火山灰) 굳어진 것
6264,송-밭,석비레
4865,송국성,소천국의 아들로서 한라산의 산신이 되었음
3159,송낙,⇒골로락
4864,송낙,무당 제사 때 쓰는 모자
824,송남-모루,"마루모양이 학이 날개를 벌려 새끼를 품을 형세라 하여 붙여진 이름
"
899,송아오름,"송아지 형체를 하고 있어 유래
"
4632,송애기,#NAME?
4631,송애기-새끼,송치
3158,송왁,⇒골로락
3898,송인,콧병
1053,송장-사라란-빌레,"송장을 불태웠던 암반
"
2674,송피,#NAME?
6263,송피-굴,송피를 판 곳에 생긴 굴
3692,솥-덕,부뚜막
5841,솥밑-할망,숙수(熟手)
1100,쇌앗개,"소가 있어야 밭을 갈 만큼 큰 밭의 근처에 있다 하여 붙여진 이름
"
4351,쇠,검은 풍뎅이
4630,쇠,소.털빛에 따른 소의 품위는 다음과 같음
3156,쇠,#NAME?
5075,쇠-걸름,쇠거름
4621,쇠-니치름,쇠침
3691,쇠-막,#NAME?
3690,쇠-막사리,⇒쇠막
3417,쇠-망울,소에 쓰는것
5890,쇠-목쟁이,소백장
4982,쇠-석,고삐
5078,쇠-석,소고삐
800,쇠-에움-밧,"자신의 밭에 소를 가두어 방목하던 곳
"
809,쇠-저리는-자리,"소를 배로 운반할 때 소를 묶고 풀었던 자리를 말한다
"
5073,쇠-주데,#NAME?
4980,쇠-줄,⇒쇠-주데
3810,쇠-콥,소기름(牛脂)
5072,쇠-콧돌이래,⇒돌래코
5840,쇠-헤치,소 해에 난 사람. 소띠
3689,쇠-황,⇒쇠막사리
5948,쇠경,⇒세경
956,쇠머리오름,"우도의 형상이 소의 형상이고 그 머리부위에 해당하여 유래함
"
722,쇠선-밧,"밭이 넓고 골이 길어 밭갈때 소가 휴식을 위해 섰던 밭
"
878,쇠소-깍,"하효마을의 본래 명칭은 쇠둔이다. 효돈천하구에 있는 소라 하여 쇠소라불려지고 있으며, 쇠소의 마지막이라하여 붙여진 이름 깍은 맨마지막을 나타냄
"
3155,쇠스랑-쿨,⇒고요화
4620,쇠아지,⇒송애기
5074,쇠앗-배,#NAME?
4981,쇠왓-배,⇒쇠앗배
3154,쇠욍이,⇒소왕이
3033,쇠촐,소꼴
1425,쇠피리-동산,목동이 피리를 불었다 하여 붙여진 이름
1681,쇠헤치,소띠(丑年生)
3150,쇱싸리,⇒댑싸리
3149,쇱싸리-풀,비수리
4979,쇱씨,밑거름을 안 주어서 씨를 뿌리는 것
5409,쇳-배,소에 짐을 싣는 데에 쓰는 굵은 새끼
5947,수-심방,머리 디는 무당
4619,수-코냉이,수코양이
3688,수-톱철귀,수톨쩌귀
4618,수-톳,수퇘지
4268,수-펄,벌의 수컷(雄蜂)
4789,수-핑애기,#NAME?
5026,수건-돌림,목침돌림
5717,수견,⇒소중이
5363,수꾸리,철사(鐵絲)
2044,수눈-깝,품갚음
3336,수대,물이나 기름 따위를 빨아 올리는 작은 펌푸
730,수덕,"숲
"
729,수덕-앞,"숲 아래 있는 밭
"
4413,수두리,바다 우렁이의 한가지. 모양은 원추형(圓錐形)으로 끝빨고 껍질에 뿔이 없으며 딱지는 굳은 가죽임
5362,수렝이,어리
826,수루막-동산,"늘어진 막사 모양의 동산
"
2043,수룩,①아이를 배기위하여 부처님께 기도 드리는것. ②떼. 무리
3335,수리,#NAME?
3148,수리-대1,⇒구렁대
3147,수리-대2,#NAME?
1234,수리대,구릿대
3334,수세,수세미
312,수수호다,검소하다.
3146,수승,#NAME?
311,수악수악호다," 사박사박하다, 싹싹하다."
5946,수양-아돌,⇒세양아돌
5945,수양-어멍,⇒세양어멍
680,수에,"수외. 순대
"
3145,수왁-낭,#NAME?
1374,수용통,"물통의 일종
"
3144,수웍-낭,⇒수왁낭
5361,수자리,#NAME?
2042,수작,인사 교환
1016,수전,"조선 초기에 수전소가 있던곳이라 하여 유래된 이름
"
3333,수제,수저
5360,수지1,⇒수자리
3332,수지2,휴지(休紙)
2041,수질,멀미(水疾)
3143,숙,⇒속
3142,숙-쿨,오랑캐꽃의 잎
3141,순-풀,#NAME?
4788,순작,#NAME?
2040,순전,①길 옆에 쌓은 돌. ②닫받침
5359,숟-구락,숟가락
732,술,"숲
"
3140,술,⇒개셍게
3331,술,줄
5839,술-광질다리,술망나니
3329,술-대,주대(낚시줄과 낚싯대)
3139,술-뿔리,양제근(羊蹄根)
5944,술-에미,술 파는 계집
3328,술-춘,#NAME?
3687,술-칩,술집
5838,술-푸데,술꾸러기. 술부대
4500,술래미,가자미
5356,술리,⇒수리
4412,술멩이,놀래기의 한가지. 세로 각색의 아름다운 줄이 있음
679,술오매기,"오매기. 술을 빚기 위하여 만드는 떡인데 둥글고 가운데에 구멍이 있는 조떡
"
3138,술조기-남,나도밤나무
1796,술쥐시,술찌꺼기
2039,숨-기적,숨기척
6262,숨벌,멧갓
3137,숨부기,모래 언덕에 나는 낙엽 관목(灌木). 잎은 둥글고 속이 희며 가을에 파란 빛 꽃이 피고 열매는 잘아 익으면 검고 줄기와 잎은 향기가 좋은(갯싸리. 蔓荊)
4938,숫,윷놀이의 윷
5355,숫-굴,숯 도가니
2038,숫-굼대기,숯가루
2037,숫-넹바리,⇒넹바리
5025,숫-먹,나쁜 먹
5943,숫붕-이,숫한 사람의 별칭
4617,숭,돼지 배때기
4702,숭,배(腹部). (3위)
2036,숭1,#NAME?
2035,숭2,⇒서늉
2803,숭개비,⇒곱대사니
2034,숭기,#NAME?
2033,숭네,⇒서늉
5837,숭년감,#NAME?
3896,숭물,기형(畸形)을 가진 병신
5942,숭물-다리,몸에 기형(畸形)을 가진 사람을 얕잡은 말
2032,숭시,흉사. 이상한 일
4937,숭털-내기,흉내내기
2031,숭폐,⇒숭1
2030,숭험,흉험(凶驗). 흉한 징조
310,숭호다,흉하다.
721,숯굿,"숯을 구운 자리에 판 물
"
2736,숲-쿨,⇒몰고장
1309,쉐-당,"목축을 관장하는 신을 모시는 당
"
1350,쉐게낭,팥배나무
1216,쉐곤밥,긴미꾸리낚시
1411,쉐똥-빌레,지대가 높아서 소가 똥을 싸고나서야 올라갈 수 있는 밭
1215,쉐터럭,김의털
4350,쉬,#NAME?
2029,쉬,수(運數)
5335,쉬-쳉빗,서캐훑이
1039,쉬남-물,"주민들이 바다에서 일을 마치고 올 때나, 다른 곳으로 일을 보러 갈 때 쉬어가며 물을 마셨던 곳
"
1409,쉬엉-목,들녘에 갔다 오다가 쉬는 팡
3895,쉬염,수염
126,쉬이,쉽게
678,쉰다리,"단술
"
2028,쉼,숨
4349,쉿-버렝이,가시. 구더기
2027,쉿-보름,⇒쇳 보름
2026,슁기,⇒숭기
4616,슥-돗,#NAME?
4710,슥돗,혼색 돼지(混色豚)
3894,슬게,#NAME?
125,슬짝,슬그머니
2025,승갱-이,#NAME?
5836,시-님,스님. 주지(住持)
5071,시궁,먼지로 된 거름
2802,시금초,시금치
476,시기다,시키다.
2024,시께-멩질,제사와 명일 차례
475,시끄다,싣다.
2023,시두에,시달리는 것
6261,시둑,두덩. 두렁. 두둑
2022,시드렁-내,된똥 냄새
3893,시드렁-똥,된똥
3136,시러미,시로미(岩高蘭)
2735,시러미,시로미 열매
3135,시룩-쿨,⇒댑싸리
3134,시름-초,담배의 별칭
5354,시리,시루
677,시리떡,"시루떡
"
2021,시무젱이,마음씨를 얕잡은 말
5334,시발-쇠,⇒세발소
1205,시불통개,"시불은 흙판인 토레미를 세 개 붙인것으로 웃통개보다 작은 항아리이다.
"
2020,시상,세상
5353,시숫-서레,⇒세숫대양
5941,시승,스승
931,시오름,"수컷오름(수오름)이 와전됨
"
2019,시오세,십오세(十五歲)
1227,시왕,"저승과 이승의 생명을 관장하는 신
"
3133,시호,오이풀
4615,식,삵(狸)
806,식-궤,"식은 고양이, 고양이가 살았던 궤
"
3132,식-낭,#NAME?
4614,식-돗,⇒슥돗
4613,식-쇠,⇒슥쇠
4612,식-어럭쇠,검은빛. 누런빛. 흰빛이 섞인 얼룩소
676,식게,"식혜
"
5936,식귀,#NAME?
4622,식쇠,검은빛과 누런 빛이 섞인 소
5830,식술,⇒식귀
309,식식호다,씩씩호다. ① 싱싱하다. ②엄하다.
4599,식어럭쇠,검은 빛. 누런 빛의 혼색(混色)위에 흰 빛이 섞인 얼룩소
940,식은이오름,"산맥이 벌써 식었다 하여 붙여진 이름
"
5714,신-깍,신울
5333,신-꼬지,신 삼는데 쓰는 꼬쟁이
3131,신-남,⇒식낭
5713,신-놀,신날
5712,신-돌,⇒돌
5352,신-돌,#NAME?
5711,신-돌갱이,⇒돌갱이
720,신-물,"인공으로 판 못
"
3130,신-속,쑥
5332,신-차디,#NAME?
5351,신-차세,#NAME?
5710,신-착,신짝
5331,신-포,⇒신차디
2016,신관,(新官). 신년(新年)을 맡은 신
2440,신그뭇,신자국
2015,신보룸,⇒부룸씨
3163,신속,쑥
1115,신영물,"신령이 깃든 물이라 하여 붙여진 이름
"
