,name,contents
3373,벵기,제구(諸具)
6282,벵뒤,⇒드르
1160,벵듸,"평평한 들판
"
3944,벵신,#NAME?
4660,벵신-쇠,병신소
3372,벵풍,#NAME?
811,벵풍-석,"절벽이 병풍을 펼쳐 놓은 것처럼 주상절리가 발달된 지형 
"
723,병두-왓,"옛날 병정들 교련장
"
4424,보건치,조기
5397,보곰지,지갑
1304,보께기,개자리
338,보드랍다,보드랍다. 부드럽다.
327,보디다,가깝다.
3943,보람,헌데자리. 다친자리
133,보랑지게,부지런히
326,보랑지다,부지런하다.
6158,보롬,보름
2906,보리-낭,#NAME?
3520,보리-떡,시루떡의 한 가지. 부시기 모양
3519,보리-삼매,보리 증편
3511,보리-삼매,보리 증편
3518,보리-압,보리밥
2905,보리-졸래,보리 반쭉정이
2904,보리-찍,⇒보리낭
2903,보리-체,보리껍질
4991,보리-클,벼훑이
2748,보리-탈,⇒감티탈
490,보리다²,버리다.
2867,보리졸래,보리 반쭉정이
2856,보리체,보리 껍질
1331,보리탈낭,가시딸기
1084,보말동물,"지형이 보말같다 하여 붙여진 이름
"
2171,보몰-담,#NAME?
2902,보미,보늬
2682,보미,녹. 동록
337,보미다,낡다. 녹슬다.
4423,보살-돔,거무스름한 도미의 한 가지
5733,보선,버선
2540,보선코지,버선 앞 끝
5082,보섭,보습
2170,보스래기,⇒말구래기
3371,보시,①보시기. ②공기
132,보싹," 바싹, 몹시"
336,보양호다,보영호다. 보얗다.
3517,보육,=표육. 포육(脯肉). 편포
4582,보은유마,#NAME?
781,보재기-다루,"어부가 소유한 작은 밭
"
131,보지란히,부지런히
3942,보태,삼. 태(胎)
3941,보푸래미,⇒가시허물
2169,복,폭(幅)
2167,복-주멩기,복주머니(福囊)
3220,복-쿨,깨풀
2168,복닥,몸에 씌워진것
2901,복닥,#NAME?
2747,복닥-탈,⇒보리탈
1355,복닥낭,예덕나무
3223,복당-낭,⇒다군작낭
765,복대기왓,"풀이 울창하게 욱어진 밭
"
6206,복반,복판
130,복삭,바싹
138,복삭,<박삭<북삭. 털이나 풀 따위가 많이 돋은 꼴
335,복삭호다,박삭호다.<북삭호다. 털이 많다.
2746,복송개,#NAME?
3222,복송개-낭,복숭아 나무
2745,복숭개,⇒복송개
4655,복시-다리,허리뼈가 상한 병신 말 또는 병신소
4658,복시다리,허리뼈가 상한 소
4665,복시다리,허리뼈가 상한 말
511,복식호다,탐하다.
4422,복재기,줄도화돔
4510,복쟁이,복
3221,복직개-노물,말나리
5872,복친,복친(服親). 상제의 친족
4882,본,무가(巫歌)의 내용을 이루는 신의 근본
3219,본-속,풀솜나물
3940,본-숭,⇒베안엣빙신
4881,본-풀이,신의 근본을 푸는 무가
2166,본대기,⇒무레
2165,본메-본짱,본디 모양을 증명할수 있는 본
510,본보다,"  =뽄뜨다=뽄받다=뽄보다. 본뜨다, 본받다."
3164,본속,풀솜나물
3218,본지-낭,#NAME?
978,본지오름,"본지낭(노박덩굴)이 많아 유래한 이름
"
2164,본치,흠집
4880,본향,(本鄕). 어떤 신이 차지한 마을
4879,본향-당,마을 수호신을 모신 당
3939,볼-망뒹이,‘볼’을 얕잡은 말
3938,볼-뻬,광대뼈
2161,볼-상,⇒뽄새
2744,볼래,보리수나무 열매
3216,볼래-낭,⇒벌레낭
857,볼레-골,"보리수나무가 많아 불려진 이름
"
4419,봇,알주머니
3937,봇,=새낏-봇. 태반(胎盤). 자궁
3370,봉,촉(鏃)
2156,봉-불,봉화(烽火)
5979,봉그-쉬,다른 여자와의 사이에서 얻은 자식
509,봉그다,줍다. 얻다.
2159,봉닥,껍질
5395,봉대기,남포 방울
2158,봉대기,꼭대기
3723,봉덕,부엌 가운데에 불을 피우기 위하여 만든 화로의 한가지
2157,봉덕-불,부엌 가운데에 만든 화로에 피운 불
1061,봉안이물,"봉황의 눈처럼 생긴 바위 옆에 있어 붙여진 이름
"
1343,봉애기,"깨,유채등을 볶은 후 압축시켜 기름을 뽑아내는 틀
"
1161,봉오지,"서귀포시 보목동 앞 바다에 있는 축섬의 맨 위 봉우리(지명)
"
2743,봉지,꽃봉오리
2153,봉천수,천수(天水). 奉天水)
508,뵈와주다,뵈어주다.
6157,부-날,바람 없는 날
5394,부-돌,#NAME?
3368,부-둘,⇒부돌
3367,부-쇠,부시
1010,부개높물,"물고기들이 펄쩍펄쩍 뛰는게 보인다 하여 붙여진 이름
"
4272,부구리,둥근 모양의 진드기
3215,부근데,짚에서 나온 삭은 잎
137,부끄러이,부끄럽게
507,부끄리다,부끄러워하다.
2152,부끌래기,거품. 비누풍선
6281,부날,음력 매달 9일과 24일 조수(潮水). 남부 지방의 말
2151,부납,모자라게 느껴짐
506,부대끼다,덤비다.
908,부대오름,"화전, 개간지의 뜻인 부대기의 줄인말인듯 하나 확실치 않음
"
2150,부뜸-성,붙임성
2149,부러기,#NAME?
2148,부럭지,⇒부러기
4654,부렝이,#NAME?
2805,부루,상치
2147,부루윤,(潤) 윤달윤
3214,부룩,①죽순(竹筍). ②이삭피기 전 것. ③옥수수 열매
5978,부룸씻-군,심부름꾼
4653,부룽이,⇒부렝이
4990,부림-패,밭갈 때 오른손에 잡아 소를 어거하는 고삐
5871,부미,부모(父母)
5977,부베-간,부부간(夫婦間)
4652,부사리,불을 까지 아니한 늙은 소
5393,부섭,방 안에 상설(常設)된 화로의 한 가지
2146,부수닥-질,부숨(破壞)
2145,부술,마술(魔術)
3936,부스름,#NAME?
3935,부에,#NAME?
505,부에나다,"  =북두매기나다=북두매기되싸지다. 부아나다, 화나다."
334,부영호다,부옇다.
3934,부으름,⇒부스름
4651,부인-유마,황갈색 말 (黃褐色馬)
333,부작호다,부족하다.
5870,부제,부자(富者)
5392,부지땡이,부지깽이
2142,부찌-부찌,붙이붙이. 같은 겨레 끼리. 유유(類類)
5976,부찌-사돈,겹사돈
5869,부찌-절혼,겹혼인
2144,부찌1,붙이(屬. 族)
2143,부찌2,겹. 가까운 사이
504,부찌다," 부치다, 붙이다."
3366,부체,#NAME?
2141,부체,#NAME?
2140,부체-님,#NAME?
503,부축호다,곁부축하다.
3722,부출,테두리 나무
5391,부출,들것 대. 테두리나무
3365,부출-엄살밀이,창문 부출에 쇠사리를 만드는 대패
332,부치럽다,비치럽다=비끄럽다. 부끄럽다.
502,부트(붙으)다," 붙다, 의지하다."
5029,부패,#NAME?
4650,북-개,북술개
1378,북가시낭,북가시나무
3718,북덕-방,짚일을 하는 방
2139,북덕-자리,짚을 깐 자리
2742,북무화,무궁화
4507,북바리,붉고 얼룩점이 있는 바다 고기 아름 (赤魚)
3933,북베기,⇒부에
947,북오름,"북 모양을 닮아 붙여진 이름
"
3213,북칠-낭,북나무. 오배자 생기는 나무
3026,북칠낭,북나무
1028,분드르물,"마을과 멀리 분리하여 떨어진 들판이라 하여 붙여진 이름
"
2138,분시,분수
2137,분짓,재산을 자손에게 나누어 주는 것
5390,분체,⇒부체
2136,분체-질,부채질
2583,분축,소지 올리는 것(焚祝)
1090,분토-왓,"말똥이 많이 쌓여 있던 밭
"
2135,분향-자리,분향할 사람의 자리
3364,불-그네,부삽 대신 쓰는 고무래
2134,불-껑,#NAME?
2133,불-끌레기,불끄러미
2132,불-망구리,#NAME?
3932,불-망탱이,#NAME?
2127,불-방울,⇒불망구리
2126,불-수세,⇒고소외
3713,불-어귀,⇒굴묵어귀
2125,불-잉걸이,#NAME?
2124,불-잉겅,⇒불잉걸이
2123,불-질,불김
2122,불-짐,불김
5389,불-찍,부싯깃
3931,불-차디,⇒불망탱이
2121,불-청,⇒불껑
2120,불-체,⇒불껑
2119,불-치,⇒불껑
2118,불-턱,불을 피우기 위하여 돌을 쌓아 만든 것
4356,불-한듸,반디
5868,불겡-이,머리털 붉은 사람의 별칭
329,불구룽호다,블그레하다.
328,불구수룽호다,불굽수룽호다. 불그스름하다.
501,불러호다,부러워하다.
500,불르다,부르다.
3212,불리,#NAME?
5081,불림-질,쭉정이 겨 같은것을 발마에 날려 선곡(選穀)하는 일
2131,불매,#NAME?
5975,불매-대장,불미-대장=불미-쟁이. 대장장이
2130,불매-질,#NAME?
3717,불맷-간,#NAME?
2129,불미,⇒불매
5867,불미-대장,⇒불매대장
788,불미-왓,"지형이 불미 형태에서 유래
"
5974,불미-쟁이,⇒불매대장
2128,불미-질,⇒불매질
3716,불미-황,⇒불맷간
1181,불미대장,"풀무장이
"
3715,불밋-간,⇒불맷간
3714,불밋-칩,⇒불맷간
499,불싸다,불 켜다.
5973,불씹-등이,양성(兩性)을 가진 사람
498,불짇다,불사르다.
3363,불찍-대,#NAME?
1238,불찍굿,"화재가 발생하면 그 후환을 없애기 위하여 비는 굿의 명칭
"
5388,불천지,소지(燒紙)로 쓰는 종이
919,불칸디오름,"불에 탄곳 (불칸디)이라는 뜻이 있음
"
2117,불펜,불편
2116,불펭,불평
3211,불휘,⇒불리
4271,붉은-게염지,불개미
2115,붐,부음(訃音). 부고(訃告)
4941,붓-도갑,붓두껍
2900,붕당-체,#NAME?
4355,붕댕이,⇒두메기
2899,붕뎅-이,⇒붕당체
5866,붕붕-이,게걸장이
4418,붕에,#NAME?
3930,붕에-눈,거적눈
2897,비-대죽,⇒비낭대죽
3361,비-차락,비
3208,비-초,⇒댑싸리
4648,비근다리,돼지피부병의 한 가지
4417,비근다리,⇒비께
4506,비께,#NAME?
497,비끼다,비키다.
2898,비낭-대죽,#NAME?
4878,비념,놀라거나 신의 노여움을 받았을때 신에게 비는 말
3362,비늘,⇒낚시알
4505,비늘,비눌
496,비다,베다.
4800,비들귀,비둘기
4989,비렁-박전,곡식이 잘 안되는 척박한 밭
2112,비롯을시,(始) 비롯할 시
3929,비리,옴. 비루
5972,비리-쟁이,옴장이
5865,비바리,처녀. 계집애
5971,비발-년,계집애를 얕잡아 부르는 말
3712,비스리-초막,헐떨어진 오막
495,비슬다,기울다.
136,비식이,비스듬히
5387,비알,#NAME?
4799,비애기,#NAME?
1162,비애기-부리,"병아리 부리
"
494,비어지다,번지다.
2111,비역,부역(賦役)
493,비우다,붓다. 쏟다.
1366,비지낭,비자나무
5386,비창,해녀가 전복 같은 것을 캘때 쓰는 쇠로 만든 연장
2681,비천,품질이 나쁜 놋쇠. 퉁
3360,비천-숟가락,놋쇠로 만든 숟가락
2110,비체,부채(負債)
946,비치미,"꿩이 나는 형국이라 하여 붙여졌다 하나 확실치 않음
"
4940,비패,⇒부패
4699,비피,엉치(薦椎部)
4647,비피,소 또는 돼지의 허리 아랫부분 (薦椎部)
5385,비형기,비행기
3711,빈-거리,공채
2109,빈국,변국(變局)
3207,빈네,#NAME?
5732,빈네,비녀
818,빈네-코지,"그 모양이 여자머리에 꽂는 비녀를 닮았다고 하여 붙여진 이름
"
961,빈네오름,"봉우리 쪽에 쪽진 머리에 비녀를 꽂은 모습을 한 바위가 있어 유래
"
3206,빈데-쿨,아욱메풀
135,빈도롱이,"빈두룽이. 아무일도 않고 있는 꼴
"
1213,빈동낭-머체,"빈동낭은 친선나무, 그 나무가 많았던 들녘
"
5864,빈복-다리,복처리
134,빈싹²,빙싹. 빙그레
3710,빈지,집의 벽 틈
3709,빈지-판,용지판
5670,빌,필(疋)
6377,빌,⇒벨
6280,빌레,#NAME?
737,빌레-통,"바위틈에 물이 고이는 통이 있는 곳
"
1141,빌레물,"현무암 암반지대에서 나는 물이라 하여 붙여진 이름
"
785,빌륵-밧,"습기가 많아 붙여진 이름
"
3516,빗,설기를 가른 것
2108,빗,①빛. ②빚
2545,빗 갚을 초레에,빚 갚을 섟에
6376,빗-살,빗방울
6375,빗-주제,갑작비
6361,빗-주제,갑자기 내리는 비
3359,빗-첩,빗접
3928,빙,⇒벵
3927,빙신,⇒벵신
6205,빙신-서방,(丙申西方) 병(丙)과 신(申)의 서방
4798,빙애기,⇒비애기
3728,빵-칩,윗목
3950,뻬,⇒꽝
4357,뻬비,활부비
5396,뽀롱이,알(彈丸)
2163,뽄,본보기
2162,뽄-새,#NAME?
3217,뽄지-낭,⇒본지낭
2160,뽐,뼘
3369,뽕돌,낚시 추
3210,뿔리,⇒불리
3209,뿔리으신-새삼,새삼
2114,뿜-게,#NAME?
2113,뿜-기,⇒뿜게
6279,삘레,⇒빌레
5028,삥이,#NAME?
2804,삥이-마농,#NAME?
3354,살채기,마소를 막기 위하여 길 요소에 세우는 문
6154,숭년,흉년(凶年)
