,name,contents
5252,홍짓대,홍두깨
5159,화-곽,⇒곽
5157,화-멍석,꽃멍석
5251,화곽-살,⇒곽살
5158,화단,꽃으로 꾸민 상여
1661,화덕,불을 피우기 위하여 만든 단
1658,화란상구,환난상구(患難相救)
5250,화리,화로
5249,화본,꽃사발
760,화성개,"삼신인이 꽃상자를 발견하고, 그 떠오른 곳
"
2980,화양목,회양목(黃楊木)
3603,환상-창고,(還上 倉庫). 사창(社倉)
3786,환잣-부리,부리(입의 속어)
4819,환전,환생하여 갚는 돈
222,환칠호다," 널찍하다, 환하다."
3785,활게,활개
4465,활등-이,⇒하등이
1657,활롱,유통(流通)
5156,활찍-대,⇒불찍대
4554,황-개,누렁개
4485,황-돔,붉은 도미
2977,황-솔,⇒산송
4464,황-쇠,황소
2843,황-조,조의 병이름
762,황노알,"삼선녀가 상륙하던 무렵의 황금빛 노을을 뜻하는 지명
"
2979,황벡비,#NAME?
2978,황벡피,⇒황벡비
4629,황쇠,누런 소
2976,황칠-낭,산검양 옻나무
3024,황칠낭,산검양옻나무
1107,황토개,"황토가 있는 곳에 샘이 있다 하여 붙여진 이름
"
1105,황토개입구,"황토가 있는 곳에 샘이 있다 하여 붙여진 이름
"
1060,황토산물,"황토빛의 물이 난다 하여 붙여진 이름
"
5155,홰,옷 거는 대
1656,홰-걸음,황급한 걸음
3784,회-똥,활개똥
3783,회-목,⇒장목
1655,회계,생각
5248,회야,호야
2975,회양,회향(茴香)
5154,회추리,휘추리
1654,후-끗,후려(後慮)
4700,후각,뒷다리(4위)
4553,후각,짐승의 뒷다리(後脚)
5692,후루메,#NAME?
5153,후리,바닷가에서 멸치 같은것을 잡는 큰 그물(曳引網)
397,후리다,막대로 물건을 때리다.
396,후리대기다,후리다.
5691,후리메,⇒후루메
1653,후림때,⇒엄청 큰 소리
1652,훈,훈수(訓手)
1651,훈기,뜨거운 기운
1650,훈적,거짓말
1648,훌터수니,위협하여 꾸짖는 것
395,훌트다²,① 문질러 미끄럽게 하다. ② 액체를 걸레로 훔치다.
1647,훗-맛,뒷맛
1646,훗-매,몰아 때리는 매
5004,휨,헤염
5047,흐렁-논,수답. 골답
3454,흐린-조떡,⇒차-임절미
2842,흐린-좁쏠,차좁쌀
2661,흑,⇒헉
4396,흑-돔,검은 도미
4995,흑-벙뎅이,흙덩이
1645,흑-질,벽이나 지붕에 흙을 바르는 일
2973,흑축,⇒가세축
73,흔들만들,곤드래만드래.
6216,흘,물이 늘 고이고 있는 땅
4336,흘,허물. 뱀이 벗은 엷은 가죽
1644,흘레,동물의 교미(交尾)
394,흘르다,흐르다.
1649,흘림,남의 행동에 휩쓸리는 것
393,흘치다,흘리다.
221,흘탁호다,신발 따위가 헐렁하다.
392,흘트다," 진한 것이 흐르다, 물이 떨어지다."
914,흙붉은오름,"붉은 흙의 산등이 멀리서 보일만큼 드러나 있어서 연유
"
1218,흠치,"두 곳 사이에 홈이 진 듯한 바닥을 이루는 깊은 곳을 말함
"
220,흥강호다,흥그랑호다. 흥건하다.
391,흥글다,흔든다.
69,흥창망창,흥청망청
2974,흽싸리,⇒댑싸리
390,히다,① 헤다. ② 희다.
219,히다¹,희다.
68,히뜨거니,히뜩. 새벽 하늘이 부옇게 밝아가는 꼴
67,히뜩²,쓰러지는 꼴
3453,히린-조떡,⇒차임절미
218,히미호다,부옇다.
66,히어뜩이,정신이 어지럽게
217,히어뜩호다," 어지럽다, 정신이 어지러워지다."
65,히지부지,흐지부지
4254,힌-밥주리,흰잠자리
3782,힌-알,⇒힌동자
