,name,contents
792,매-아진-돌,"매가 날아 와 앉았던 돌
"
2275,매기,#NAME?
838,매남-빌레,"매화나무가 많은 암반
"
2274,매미,⇒매기
3543,맴매,#NAME?
5440,맷-돌,연자마의 구르는 동근 돌
2693,맷-돌,#NAME?
877,맹-살,"비가 많이 와서 범람하면 물로 채워지는 곳
"
2692,머-돌,#NAME?
2764,머-쿠실,#NAME?
6001,머구리,"잠수부(潛水夫). 일본어 ‘moguli에서 온 것
"
2920,머드레-콩,알이 굵은콩의 한가지
2691,머들,⇒머돌
860,머레기-동산,"산머루가 많았던 동산
"
2273,머력,머리(元)
5033,머력-살,#NAME?
3988,머리-꾸메기,"머리털‘을 얕잡은 말(끄덩이)
"
5895,머리-동크래기,⇒동크래기
5746,머리-창,도투락
4934,머릿-대,머리에 있는 대
4947,머릿-대,⇒머력살
5745,머릿-바농,뒤꽂이
4708,머릿-박,머리 상반부(頭部上半)
3987,머릿-박,⇒대망생이
563,머물르다,머물다.
782,머생이-왓,"머생이는 빌레가 계속 연결된 상태, 그런 형태의 밭
"
1389,머세,농사를 지을 수 없는 척박한 땅
2690,머을,곡식에 들어있는 잔돌
2272,머을,음식물 중에 들어 있는 잔돌
1230,머을-동산,"머을은 땅에 박혀 지상에 많이 노출되어있는 암반이 있는 동산
"
2271,머이,재수
562,머추다,멈추다.
3284,머쿠실-낭," =몰쿠실-낭. 멀구슬나무
"
1373,머쿠실낭,멀구슬나무
1169,머흘,"밭 등을 가는데 장애가 되는 땅에 박힌 돌 따위
"
4771,먹-가라,새까만 말
4689,먹-가라,새까만 말
3442,먹-거리,음식. 회식(會食)
2689,먹-돌,⇒맷돌
3283,먹-사오기,벚나무의 한가지. 껍질이 검음
3416,먹-술,먹줄
3330,먹-술,먹줄
2268,먹-읏,먹새
3986,먹는-버짐,⇒도리버짐
5032,먹대,목대
1436,먹돌,"아주 단단하고 매끄러운 돌
"
766,먹벵디,"주변에 못이 있었고 지역이 넓은데서 유래
"
2270,먹슬-일,#NAME?
1801,먹을 중,먹을 줄
2269,먹을-일,⇒먹슬일
3542,먹을-커,먹는 것 (食物)
3743,먼-정,멀리있는 정. ‘정’은 대문 대신 뜰 어귀에 거는 나무
2763,멀뤼,#NAME?
2762,멀리,⇒멀뤼
1080,멀천통,"통모양의 바위가 있어 붙여진 이름
"
6000,멋-게,바보
3282,멋-낭,나무 이름. 껍질에서 뺀 물로 작은 새를 붙여 잡음
3985,멍끌,#NAME?
3984,멍얼,⇒멍끌
5894,멍청-다리,뭉충-다리. 멍청이
561,멎다," 묵다, 머무르다."
560,멎치다,맡겨두다.
2813,메,#NAME?
3441,메,#NAME?
14,메,#NAME?
3281,메-마,메꽃(旋花)
2811,메-종,⇒메
559,메기다,매기다.
558,메꾸다,메우다.
6166,메날,#NAME?
5999,메누리,며느리
557,메다,매다.
3280,메실-낭,매화나무
2812,메역-새,#NAME?
556,메우다,모으다.
2267,메우릿-내,발가락 샅에서 나는 한가지 냄새
6165,메일,⇒메날
365,메정호다,인정 없다.
5439,메콤,멜빵
5119,메터,모판
4524,메홍이,주리고둥
5098,멕,#NAME?
5118,멕,둥구미
3983,멕,맥(脈)
5097,멕-다리,⇒망탱이
5117,멕-망탱이,⇒멕
3415,멕-바농,둥구리 같은 것을 깁는 바늘
2266,멕-사리,기운. 힘
4436,멕쉬,모양은 붕어와 비슷하고 작으며 황록색(黃綠色) 또는 흑록색(黑綠色)의 바다고기
3541,멘,면(麵). 국수
2265,멘,면(面)
3440,멘-국,냉국. 건더기 없는 국
3540,멘-국물,맨 국물. 국숫물
3982,멘-몸,알몸
3439,멘-물,맹물
3981,멘-발,맨발
3539,멘-밥,국과 찬이 없는 밥
4688,멘-백이,#NAME?
5744,멘-보선창,버선발
3980,멘-손,맨손
3979,멘-주먹,맨주먹
2262,멘-처음,맨처음
5438,멘경,면경(面鏡)
161,멘나중,맨 나중
2810,멘내기,#NAME?
3279,멘네,#NAME?
2761,멘네-도래,면화열매. 면화송이
364,멘도롱호다,매지근하다.
160,멘몬제,맨 먼저
5893,멘장,면장(面長)
2264,멘적,민적(民籍). 면적(面積)
2263,멘제,면제(免除)
5683,멘주기,#NAME?
4376,멘주아기,⇒강베록1
3978,멘판,#NAME?
3278,멘헤,⇒멘네
5682,멘헷-정,#NAME?
4523,멜,멸치
5096,멜-망탱이,작은 망태기
4435,멜-우럭,우럭의 한가지
3438,멜-쳇,멸치 젓
3538,멜-쿡,멸치 국
1051,멜든-통,"멸치가 들어 와 미처 빠져나가지 못해 잡히는 곳
"
555,멜라지다,#NAME?
159,멜락," 멜싹<몰락=물싹<밀락=밀싹. 조심성 없이 디디는 꼴, 힘없이 주저앉는 꼴"
158,멜락멜락,멜싹멜싹. 허물어지기 쉬운 꼴
554,멜락호다,#NAME?
4364,멜뤼,#NAME?
553,멜르다,#NAME?
157,멜쌕이,헤멜쌕이. 주저앉는 꼴
3277,멜쑨,#NAME?
2261,멜족,멸족(滅族)
3437,멥=밥,⇒메
363,멥다," 맵다, 냅다."
2260,멥시,맵시
43,멧,몇
1616,멧,몇
3276,멧-순,밀나물
3537,멧-쏠,젓메 쌀
6164,멧-흘,며칠
2258,멩-주멩기,명주머니
1256,멩감,"정월에 행해지는 한 해의 행운을 비는 굿
"
3275,멩겡-낭,#NAME?
6163,멩년,명년(明年)
2259,멩령,명령
4375,멩마구리,맹꽁이
4888,멩왕,염라왕의 별칭(冥王)
5681,멩지,명주
4887,멩진국,여자 신이 있다는 신의 나라
2257,멩질,명절
552,멩질호다,명절 쇠다.
5998,멩창,명창(名唱)
4946,멩창,명창(名唱)
4522,멩치,#NAME?
4434,멩태,명태
5116,멩텡이,⇒망탱이
2256,멩함,명함
1012,며느리다리물,"한 집 며느리가 밤에 당을 찾아가다 빠져 죽은 후로 연유한 이름
"
2250,모-매기,모
844,모-팡,"작은 분지형태로 높이 1m, 남북 길이 2m, 동서 길이 1m 정도의 바위가 솟아있는 형국에서 불려짐
"
3977,모감지,멱살
3976,모개기,모가지
2255,모깃-네,모깃불
3414,모꼬지,#NAME?
5437,모꽂,⇒모꼬지
2254,모냥,모양
2253,모냥-다리,모양다리
2252,모냥-상아리,"모양'을 얕잡은 말
"
5680,모뎅이,#NAME?
4521,모도리,악상어
1129,모도리-코지,"""모도리
 는 고기로서 
 빗게
 의 일종, 이 곳이 모도리의 산란장에서 유래""
"
3428,모동이,⇒모뎅이
5679,모뒹이,⇒모뎅이
5031,모들떼기,돈치기
3274,모람-줄,모람덩굴
5892,모로기,⇒말모래기
2251,모로미수,(須) 모름지기수
1267,모루-왓,"언덕진 밭
"
1263,모루왓-질,"언덕진 밭 옆으로 난 길
"
771,모른조동산,"거칠고 조악한 땅의 뜻
"
6162,모리,모래
2919,모멀," =모몰. 모밀
"
2918,모멀-는쟁이,메밀 겨
2917,모멀-늣,메밀꽃이 마른 것
2916,모멀-늬께미,메밀 나깨
2915,모멀-졸래,메밀 반쭉정이
2914,모멀-체,메밀깍지
5095,모멀-팥,모밀밭
2868,모멀졸래,메밀 반쭉정이
2913,모몰,⇒모멀
3436,모몰-돌래,모밀 팥단주
3558,모몰-돌래,메밀 팥단주
3536,모몰-축,모밀 죽
3535,모몰-쿡쉬,모밀 국수
3534,모몰-펌벅,모밀 범벅
2857,모밀체,메밀 껍질. 메밀 나깨
2688,모살,#NAME?
1033,모살-꼽지,"모래가 많은 구석
"
4433,모살-조개,모래에 사는 조개이름
6307,모살-판,모래톱
1137,모살물,"모래가 많은곳에 있어 붙여진 이름
"
1094,모살앙코지,"모래밭에 샘이 난다 하여 붙여진 이름
"
2249,모새,제사때에 쓰는 모래와 띠(茅沙)
1351,모세낭,새우나무
4803,모스고기약-생이,#NAME?
2912,모시-조,조의 병이름
3273,모시-쿨,모시풀
4802,모시고기약-생이,⇒모스고기약생이
2248,모욕,목욕
2225,모음,⇒모슴
2224,모음-쎄,마음씨
2223,모작,⇒①모디. ②매듭
3413,모지락-비,#NAME?
5436,모지락-비차락,⇒모지락비
362,모지래다,모자라다.
351,모지직호다," 피륙 짜입새나 새끼 꼬임새가 여무지다, 마음이 굳세다."
3742,모진-서리,모서까래
551,모질다,모지라지다.
150,모침내,마침내
2247,모통이,모퉁이
2584,모힌-것,#NAME?
2687,모힌-돌,⇒누룩돌
3435,모힌-쏠,멥쌀
2911,모힌-조,끈기없는 조
3975,목-구리,①목구멍. ②숨통
6306,목-다리,길의 요소(要所)
3973,목-도로기,목청이 붙어있는곳
2246,목-돈,큰돈(大金)
5891,목-쟁이,벡젱-이=피쟁이. 백장
3741,목간-집,목욕탕
3974,목구리-꽝,숨통의 연한뼈
3272,목단초,목단풀
3412,목동이,몽동이
2245,목두-질,목도질
5435,목둣-낭,목도에 쓰는 나무. 멜대
5094,목산,메밀과 밭벼 농사
5997,목쉬,목수(木手)
3411,목탕,목침(木枕)
149,몬들락이,<문들락이. 매끄럽고 둥글게
350,몬들락호다,몬들락호다<민들락호다. 둥글고 매끄럽다.
349,몬몬호다,만만하다.
2244,몬지,⇒구둠
148,몬직악몬직악," 만적만적, 만지작만지작"
549,몯아들다,모여들다.
550,몯이다,모이다.
2757,몰-고장," =몰-코장 =몰싸움-고장 =안진배기꼿 =숲-쿨. 오랑캐꽃. 앉은뱅이꽃
"
3401,몰-구레,⇒몰가리
3256,몰-마농,수선(水仙)
3731,몰-막사리,밖을 향하여 달린 미닫이
3387,몰-방에,말방아. 연자마
3400,몰-방에,⇒몰가리
3399,몰-석,말 고삐의 간대개를 제외한 부분
3254,몰-셍게,⇒개셍게
3252,몰-지장,개솔새
1085,몰-질,"말들을 몰고 내려오던 길
"
3398,몰-채,말 채찍
3251,몰-촐,말꼴
2755,몰-코장,⇒몰고장
3529,몰-쾨기,말고기
2754,몰-쿠실,⇒머쿠실
3247,몰-푸리,열매가 잔 꽈리의 한가지. 일본어 himesennali
3246,몰-푼체,범부채
3258,몰가리,졸가리
3963,몰광-꽝,연골(軟骨)
535,몰다²,말다.
534,몰다³,몰다.
3257,몰똥-버섯,말똥버섯
2686,몰래,⇒모살
2222,몰로래기,⇒말구래기
2221,몰로랭이,⇒ 몰로래기
548,몰르다,모르다.
1055,몰망-올리는-디,"""몰망
 은 해조류의 일종, 몰망이 자주 올라 와 쌓이는 곳""
"
3255,몰망쉬,마름(菱)
5995,몰멩-구러기,못난이. 기(氣)가 약한 사람
1088,몰물-도,"방목중인 말들이 물을 먹을 수 있게 냇물을 막아놓은 곳
"
1387,몰방에,"말방아
"
763,몰성개,"삼선녀가 오곡의 씨와 송아지와 망아지를 끌고 상륙했던 곳
"
1011,몰성괴물,"수산평의 말과 소를 이 포구에서 선적하여 유래한 이름
"
2756,몰싸움-고장,⇒몰고장
1189,몰씸-원,"썰물 때 바닷물이 바싹 말라버리는 원 
"
533,몰아지다¹,말리다.
1310,몰엿귀,개여뀌
3253,몰오좀-낭,말오줌나무 사철나무
866,몰진-밧,"말을 진상하기 위해 말을 모아 두었던 밭
"
3034,몰촐,말꼴
3250,몰추리-쿨,마편초(馬鞭草)
3249,몰쿠실-낭,⇒머쿠실낭
2220,몰탈-낙," =몰탈-내기. 말타는 장난
"
2219,몰탈-내기,⇒몰탈-낙
1731,몰테,말 떼
3011,몰퇴역,굵은 잔디
3248,몰팡-쿨,⇒고요화
1668,몰헤치,말띠(午年生)
2243,몸-쎄,일부러 몸을 움직여 다치게 하는 것
2242,몸-질,몸을 움직이는 것
3971,몸-짐,체온(體溫)
3972,몸엣-거,몸. 월경
361,몹쓸다,몹씰다. 악독하다.
5434,못-괭이,꼭괭이
1428,못-벵디,"못이 있던 들판
"
3410,못-빼기,노루발장도리
3271,못꼿,꿀풀
547,못다," 모시다, 받들다."
2241,몽그래기,모지랑이. 뭉툭한것
4945,몽근-붓,몽당붓
546,몽글다,모지라지다.
3970,몽섹,몽설(夢泄)
531,몽캐다,동작을 발리 아니하다.
6384,뫼오리,⇒도껭이
5093,묏-자리,못자리
4687,묘족-뿔,짜른 소뿔
4730,묘족뿔,짜른 뿔
4520,무-낭,흑산호(黑珊瑚). ‘무낭’은 ‘물낭’에서 온것
6383,무-눈,눈비
5092,무-답,논(水畓)
3740,무-뚱,곁채
3409,무-자귀1,#NAME?
5432,무-자귀2,배 추진기(推進器)
851,무근-가름,"설촌 되기 전 동네라하여 불려진 이름
"
2240,무기,무게
545,무끄(묶으)다,묶다.
5002,무끔-질,묶어 다발을 만드는 일
821,무남-통,"물남는 통이 무남통으로 불림
"
1418,무낭-굴,느릅나무군락지
1047,무도못,"샘이 있는 마을의 위쪽에 있다하여 붙여진 이름
"
3270,무란페기-남,대팻집 나무
3969,무럽,⇒독
2239,무레,#NAME?
13,무사,왜
156,무사,왜
5433,무쇠-곽,쇠상자
1627,무스-거,#NAME?
1626,무시-거,⇒무스거
4184,무시리,끈기없는 조 품종 이름
42,무신,뭔. 무슨
3434,무은-침떡,쌀설기
2238,무장,무작정. 무한정(無限定)
5678,무제,두껍게 짠 피륙의 한가지
3408,무제미,고삐가 굴레에 달린 부분
856,무주-왓,"주인이 없는 넓은 초원에서 우마들을 훈련시킨데서 불려진 이름 
"
5889,무주-외,성명 없는 사람
5431,무지게,헝겊으로 두껍게 만들어 짐질 때 등에 입는 것
544,무찔르다,무찌르다.
5001,무클,장기의 성에 밑에 있는 보습을 지르는 굽은 나무
3739,무판-집,처마 밑. 문 앞. ‘문어귀’에서 온 말. 무뚱<무뚜<무또<문도
3533,묵,가루로 구워 만든 떡
3433,묵-적,묵을 꿴 적
3407,묵사지,(墨寫紙). 복사지(複寫紙)
3721,문-부출,문얼굴
3738,문-부출,육고(肉庫)
3736,문-짱구,문새
3735,문-착,⇒두주리
4432,문게,#NAME?
4519,문다두리,소라모양의 작은 조개
1057,문다두리-코지,"문다두리는 고동의 일종,그 것이 많이 잡히는 곶
"
543,문대기다,문대다.
4431,문데기,소라 모양이고 껍질이 미끄러우며 아람만큼 큰 조개
1225,문드린-돌,"문드리다 떨어뜨리다. 잃어버리다의 뜻으로 금방 무너질것 같은 바위
"
5994,문딩-이,용-다리. 문둥이
5888,문레,문내(門內). 문중(門中)
4886,문복-단점,복을 물어보기 위하여 점을 치는 것
2237,문세,문서(文書). 증서
3737,문장,문얼굴(門骨)
5993,문장-주필,글을 잘 한 사람
155,문지르르,"민지르르. 미끄러운 꼴
"
360,문지르르호다," 민지르르호다. 매낀매낀하다, 미끄럽다."
154,문짝,>몬짝. 흠뻑
1375,문초리,"문받침돌
"
359,문칠문칠호다," 몬칠몬칠호다. 매낀매낀하다, 밋밋하다."
542,묻치다,묻다.
2236,물-것,갚을것
4518,물-게스리,⇒게스리
5743,물-곰,⇒물
1071,물-곱은-밧,"빗물이 잘 빠지지 않은 밭
"
5430,물-구덕,물동의 바구니. 물을 길어 나를 때 씀
3432,물-둠비,순두부
6305,물-때,⇒물끼
3532,물-떡,메밀송편의 큰 것
5446,물-마께,물방추
3734,물-메,문짝
3392,물-박새기,물바가지
5091,물-밭,논
3406,물-배,물동이를 질 때 쓰는 굵은 새끼
3385,물-배,물병을 지는 데에 쓰는 새끼
5429,물-부리,권연(卷烟)을 피우는 연장
3267,물-새,#NAME?
4686,물-쇠,물소
3405,물-수건,해녀 작업 때 머리에 쓰는 수건
5887,물-애기,갓난아이
5992,물-애비,물아범
3266,물-옷,①개구리밥. ②좀개구리밥
4517,물-이실,해파리(水母)
3531,물-장,간장
6304,물-절,#NAME?
2232,물-질,해녀의 잠수 작업
6303,물-찌,조금이 아닌 때인데. 음력 매달10일부터 21일까지와 25일부터 다음달 6일까지
6293,물-창,물 밑(水底)
3265,물-채,⇒물새
4374,물-컷,피부의 기생충. 모기. 벼룩. 이. 빈대들의 총칭
5090,물-코,물고. 논에 물을 대는 어귀
3404,물-쿠시,물구유
3264,물-토란,가는 택사
4685,물-토새기,#NAME?
4684,물-톳,⇒물토새기
6292,물-통,물구덩이. 시궁창. 작은연못 우물. 물흠. 물도랑. 개천
3262,물-퍼채기,물질경이
5886,물-하님,물어미
4373,물-하라방,#NAME?
4363,물-해래비,⇒물하라방
2235,물고,사망신고(物故)
740,물골-왓,"물이 잘 고이던 밭
"
770,물곰밧동산,"물에 잠기는 밭이 있는 동산
"
813,물깍-먼-여,"해변 가에서 멀리 떨어진 여
"
4430,물꾸럭,⇒문게
541,물다,빚이나 삯을 갚다.
3269,물렁굿,#NAME?
5742,물레,⇒물
5677,물렛-귀,씨아 가락
3268,물룻,⇒물렁굿
4110,물룻-졸레기,무룻을 조르는 사람
358,물르다,무르다.
2234,물릴-락,문답
843,물마근-밧,"물이 흐름을 막는 형국의 밭
"
2910,물마리,녹두의 병이름
1253,물막개-방쉬,"빨래방망이로 하는 방사의 뜻으로 위급한 환자가 발생했을 경우 치르는 제의
"
962,물메오름,"봉우리 위에 못이 있어 유래
"
2233,물정,사물의 정세를 이해할줄 아는 마음
5428,물질-베,⇒기계선
2231,물천,바다에서 잡은 수산물
3263,물파란-낭,#NAME?
1395,물팡,"물동이를 올려놓아 두는 대
"
3261,물하랍-낭,⇒물파란낭
357,뭉그랑호다,몽그랑호다. 살쪄 뭉클하다.
5991,뭉충-다리,⇒멍청다리
2230,뭉텅어리,뭉치
540,뭉퉁그리다,뭉뚱그리다.
3260,미,억새. 갈대의 위쪽 대
5426,미-호미,⇒나대
4516,미끄라지,미꾸라지
356,미끈호다,밋밋하다.
2809,미네기,⇒멘내기
5676,미녕,#NAME?
539,미다²,미워하다.
153,미러," 평균하여, 모두"
355,미럽다,미끈하다.
5427,미레기,#NAME?
3403,미레깃대,⇒미레기
152,미릇,미릿. 미리
4372,미리,용(龍)
5885,미리-헤치,용 해에 난 사람. 용띠(辰年生)
1669,미리헤치,용띠(辰年生)
6291,미림새기,좁은 곳으로 흐르는 급한 조류(潮流)
6382,미릿내,은하(銀河)
2760,미삐쟁이,#NAME?
354,미숙미숙호다,메슥메슥하다.
353,미식호다," 흔하다, 많이 쌓여 있다."
2808,미역-새,⇒메역새
3545,미역-체,"미역 생채
"
1708,미역풍종,미역 운반을 도와주는 일
1683,미역헤치,미역 캐는 것을 허하는 것
4429,미영치,⇒멩치
2759,미우쟁이,⇒미삐쟁이
3968,미주,꽁무니
3967,미주-꽝,꽁무니뼈
352,미죽다,담력이 없다.
2229,미취,쓰다가 조금 남은 것. 없어지다가 남은 것
3966,민둥-머리,#NAME?
3965,민둥-버세기,⇒민둥머리
3964,민둥-이,⇒민둥머리
948,민오름,"모양이 미끈하여 붙여진 이름
"
5990,민지,기(氣)가 약한 사람
3733,밀-문,지붕의 경사(傾斜)
3431,밀-삼매,밀 중편
3512,밀-삼매,밀 증편
3402,밀-종이,#NAME?
3732,밀-창,미닫이
4183,밀-체,#NAME?
2758,밀-탈,딸기의 한가지. 조금 신맛이 있고 줄기에 가시가 있음
3530,밀-팝,밀밥
5000,밀-팥,밀밭
3430,밀-펌벅,밀범벅
4515,밀-폭쟁이,미끄러운 복 (먹음)
2909,밀-헙되,⇒밀체
151,밀꺼니,밀껑이. 아무런 까닭 없이
1278,밀낭,고마리
5741,밀낭-페랭이,농립모(農笠帽)
1276,밀대,고마리
2228,밀리,=철리. 이묘(移墓) 면례(緬禮)에서 온것
537,밀리다²,일이나 물건이 많이 남다.
538,밀리다¹,밀다.
2227,밀세,밀고(密告). 고자질
3259,밀쑨,⇒멜쑨
5425,밀지,⇒밀종이
4420,밀폭쟁이,미끄러운 복
1334,밀푸께,땅꽈리
5884,밋,본처(本妻)
2685,밋-쇠,놋쇠. 청동. 황동의 총칭
2226,밍게,핑계. 엄살
536,밑가다,밑지다.
6208,바꼍,#NAME?
5900,족은-말젯년,#NAME?
999,통물,"통천리라는 마을 이름에서 유래함
"
